Step,Energy,Magnetisation
408,-74,0
409,-70,12
410,-50,4
411,-58,6
412,-70,2
413,-86,-14
414,-94,12
415,-82,40
416,-86,62
417,-74,26
418,-70,10
419,-66,22
420,-66,-2
421,-66,14
422,-70,-8
423,-50,-6
424,-82,-10
425,-62,-14
426,-62,-32
427,-54,-28
428,-66,-18
429,-70,-32
430,-82,2
431,-62,-16
432,-54,0
433,-66,-10
434,-62,-6
435,-74,4
436,-46,22
437,-62,-8
438,-54,16
439,-62,20
440,-54,8
441,-50,-4
442,-58,-14
443,-66,0
444,-86,-20
445,-82,-34
446,-70,-8
447,-74,0
448,-70,-18
449,-66,-4
450,-62,0
451,-82,26
452,-66,-16
453,-78,12
454,-78,-12
455,-78,22
456,-62,-26
457,-78,-14
458,-70,-22
459,-62,-20
460,-58,6
461,-58,4
462,-70,6
463,-46,-12
464,-70,-8
465,-66,-18
466,-74,-14
467,-74,-16
468,-54,-12
469,-78,-22
470,-58,2
471,-70,-8
472,-62,-4
473,-82,-16
474,-74,10
475,-58,-16
476,-78,-10
477,-78,6
478,-86,-4
479,-86,8
480,-66,-4
481,-54,-8
482,-62,-8
483,-54,2
484,-78,-4
485,-74,14
486,-82,4
487,-78,-4
488,-66,-14
489,-74,-8
490,-78,14
491,-54,-4
492,-70,2
493,-70,-24
494,-74,-30
495,-66,-22
496,-42,-32
497,-46,-4
498,-54,-24
499,-54,12
500,-70,24
501,-74,28
502,-78,18
503,-62,40
504,-70,26
505,-66,18
506,-66,16
507,-62,8
508,-62,-10
509,-58,-32
510,-70,-14
511,-54,10
512,-86,-22
513,-62,-32
514,-86,-16
515,-74,20
516,-54,44
517,-62,26
518,-82,40
519,-66,10
520,-70,14
521,-70,-4
522,-70,-22
523,-74,-20
524,-58,-18
525,-70,-14
526,-66,-18
527,-82,4
528,-86,26
529,-62,28
530,-54,26
531,-58,18
532,-58,26
533,-62,28
534,-78,26
535,-70,32
536,-70,46
537,-66,38
538,-66,-6
539,-66,-10
540,-62,-8
541,-54,-8
542,-50,4
543,-66,-2
544,-66,2
545,-54,28
546,-66,30
547,-74,-2
548,-78,4
549,-86,16
550,-66,10
551,-74,-12
552,-78,-12
553,-70,-18
554,-86,14
555,-74,-6
556,-62,-6
557,-58,-10
558,-62,-2
559,-74,2
560,-78,18
561,-78,6
562,-90,6
563,-86,26
564,-58,0
565,-62,-18
566,-82,-26
567,-54,-26
568,-54,-14
569,-70,-10
570,-58,18
571,-70,40
572,-70,22
573,-82,14
574,-70,16
575,-74,0
576,-58,6
577,-50,4
578,-82,-22
579,-74,-12
580,-74,-44
581,-74,-30
582,-66,2
583,-70,24
584,-54,-10
585,-66,6
586,-62,-20
587,-58,-14
588,-74,-6
589,-82,-4
590,-70,20
591,-62,28
592,-54,2
593,-70,0
594,-70,-24
595,-82,18
596,-74,-30
597,-82,-24
598,-62,-8
599,-54,-4
600,-54,-4
601,-50,20
602,-66,-2
603,-78,-6
604,-74,-14
605,-78,-14
606,-78,10
607,-70,10
608,-70,12
609,-78,22
610,-58,12
611,-62,4
612,-58,-2
613,-46,-2
614,-50,-18
615,-50,-20
616,-58,-24
617,-82,-34
618,-70,-38
619,-70,-6
620,-62,-4
621,-74,8
622,-66,20
623,-74,14
624,-50,22
625,-42,16
626,-46,8
627,-66,-14
628,-86,-8
629,-70,0
630,-66,2
631,-86,-26
632,-78,-12
633,-86,8
634,-70,10
635,-66,22
636,-58,-2
637,-50,0
638,-62,-4
639,-82,10
640,-78,8
641,-82,8
642,-78,0
643,-78,-6
644,-74,0
645,-62,6
646,-58,-6
647,-82,-12
648,-66,0
649,-54,-26
650,-54,-22
651,-74,-28
652,-78,-18
653,-70,-4
654,-58,10
655,-58,18
656,-74,40
657,-74,16
658,-50,16
659,-70,26
660,-74,14
661,-66,10
662,-70,8
663,-70,8
664,-62,28
665,-58,6
666,-74,-6
667,-66,-24
668,-78,-8
669,-82,6
670,-74,-4
671,-70,-6
672,-62,22
673,-54,20
674,-42,-2
675,-54,22
676,-34,8
677,-54,-22
678,-90,-20
679,-62,2
680,-42,0
681,-74,8
682,-42,8
683,-58,2
684,-86,4
685,-70,6
686,-74,16
687,-74,38
688,-70,38
689,-78,16
690,-66,-2
691,-62,-22
692,-90,10
693,-74,8
694,-70,0
695,-78,-32
696,-94,-12
697,-82,6
698,-94,4
699,-70,8
700,-66,0
701,-46,-2
702,-78,-22
703,-58,-14
704,-70,4
705,-74,-14
706,-74,-30
707,-70,-26
708,-54,6
709,-54,14
710,-62,2
711,-70,-4
712,-50,-16
713,-74,-34
714,-74,-46
715,-82,-34
716,-78,-4
717,-74,-14
718,-90,-10
719,-78,4
720,-70,8
721,-66,-20
722,-58,10
723,-86,4
724,-66,-20
725,-70,-26
726,-70,-34
727,-74,-22
728,-62,2
729,-50,26
730,-62,4
731,-66,8
732,-66,4
733,-70,6
734,-78,8
735,-82,36
736,-70,4
737,-70,8
738,-70,12
739,-70,6
740,-70,14
741,-74,-16
742,-82,0
743,-82,28
744,-86,18
745,-62,-2
746,-74,2
747,-74,12
748,-78,30
749,-62,10
750,-82,28
751,-82,30
752,-78,4
753,-82,-10
754,-86,-32
755,-74,-44
756,-70,-38
757,-70,-6
758,-74,2
759,-70,14
760,-66,-14
761,-70,-18
762,-50,-22
763,-66,-14
764,-82,-4
765,-74,-2
766,-70,18
767,-42,22
768,-74,18
769,-62,14
770,-50,10
771,-54,-10
772,-74,-38
773,-78,-10
774,-70,-12
775,-90,-38
776,-86,-14
777,-58,-8
778,-70,4
779,-78,22
780,-90,16
781,-70,2
782,-78,-10
783,-78,-14
784,-58,-4
785,-50,4
786,-78,2
787,-62,8
788,-66,-2
789,-78,16
790,-66,26
791,-70,16
792,-74,22
793,-66,24
794,-62,20
795,-66,28
796,-78,52
797,-66,54
798,-78,30
799,-62,10
800,-78,-4
801,-78,-18
802,-82,-8
803,-70,-8
804,-50,-10
805,-66,-12
806,-66,-2
807,-74,-2
808,-74,-10
809,-66,6
810,-66,16
811,-62,12
812,-78,14
813,-74,12
814,-74,14
815,-78,14
816,-66,2
817,-82,4
818,-82,18
819,-90,12
820,-74,2
821,-70,2
822,-58,0
823,-54,10
824,-66,-18
825,-58,-8
826,-62,-12
827,-70,-40
828,-82,-48
829,-82,-52
830,-94,-52
831,-70,-38
832,-74,-32
833,-78,-10
834,-86,-14
835,-86,4
836,-70,-2
837,-82,12
838,-74,0
839,-62,6
840,-74,6
841,-62,-8
842,-62,14
843,-58,-10
844,-62,14
845,-82,30
846,-78,36
847,-74,60
848,-66,28
849,-58,20
850,-94,0
851,-70,14
852,-66,8
853,-90,-8
854,-82,0
855,-70,-12
856,-62,4
857,-82,6
858,-86,-8
859,-82,-30
860,-74,-20
861,-74,-18
862,-74,-12
863,-70,4
864,-82,28
865,-66,12
866,-70,0
867,-74,30
868,-74,14
869,-58,12
870,-66,-8
871,-70,10
872,-66,-4
873,-70,2
874,-70,8
875,-82,14
876,-78,40
877,-70,54
878,-66,30
879,-74,18
880,-70,-4
881,-70,-8
882,-74,-8
883,-82,16
884,-74,-4
885,-98,8
886,-74,8
887,-66,8
888,-90,2
889,-54,-10
890,-58,-18
891,-78,-40
892,-86,-26
893,-74,-12
894,-86,-20
895,-74,-14
896,-78,0
897,-70,-10
898,-62,-26
899,-50,8
900,-62,-8
901,-66,-28
902,-82,-28
903,-54,4
904,-78,-2
905,-74,20
906,-62,-2
907,-70,-12
908,-74,-14
909,-70,-20
910,-82,-48
911,-86,-14
912,-58,-18
913,-66,-38
914,-62,-18
915,-58,10
916,-74,-2
917,-78,-10
918,-62,6
919,-78,6
920,-74,-16
921,-74,-34
922,-58,-4
923,-70,-8
924,-90,12
925,-70,22
926,-74,10
927,-66,2
928,-58,0
929,-54,-2
930,-50,8
931,-78,-10
932,-78,-34
933,-78,-26
934,-82,-10
935,-70,-22
936,-94,-12
937,-82,6
938,-82,16
939,-70,20
940,-58,14
941,-54,10
942,-58,22
943,-58,28
944,-78,10
945,-82,14
946,-78,26
947,-74,24
948,-62,12
949,-62,2
950,-78,-14
951,-90,0
952,-74,-18
953,-70,-8
954,-74,18
955,-66,26
956,-66,8
957,-70,16
958,-66,-2
959,-54,-2
960,-50,-18
961,-74,-6
962,-66,-40
963,-66,-18
964,-58,-6
965,-62,16
966,-66,-16
967,-54,4
968,-86,16
969,-86,18
970,-66,20
971,-78,26
972,-78,6
973,-82,26
974,-62,24
975,-54,32
976,-54,-6
977,-62,4
978,-62,-8
979,-54,8
980,-58,-6
981,-66,-8
982,-62,-6
983,-66,-32
984,-82,-52
985,-58,-32
986,-82,-32
987,-74,-22
988,-58,-8
989,-54,8
990,-62,16
991,-58,26
992,-62,24
993,-62,-12
994,-70,-4
995,-78,-2
996,-86,-6
997,-66,-8
998,-46,-22
999,-70,14
