Step,Energy,Magnetisation
390,-92,-6
391,-92,-8
392,-92,2
393,-92,8
394,-92,8
395,-92,6
396,-92,6
397,-96,16
398,-96,8
399,-96,12
400,-96,14
401,-96,8
402,-96,10
403,-96,12
404,-96,16
405,-96,12
406,-96,10
407,-96,10
408,-96,10
409,-96,6
410,-96,10
411,-96,10
412,-96,10
413,-96,2
414,-96,4
415,-96,0
416,-96,6
417,-96,10
418,-96,12
419,-96,8
420,-96,10
421,-96,10
422,-96,4
423,-96,4
424,-96,-8
425,-96,-6
426,-96,2
427,-96,0
428,-96,0
429,-96,4
430,-96,8
431,-96,0
432,-96,0
433,-96,-4
434,-96,-8
435,-96,-8
436,-96,-2
437,-92,-2
438,-92,0
439,-92,0
440,-92,0
441,-92,8
442,-92,4
443,-92,0
444,-92,4
445,-92,0
446,-92,0
447,-92,-4
448,-92,0
449,-92,2
450,-92,0
451,-92,0
452,-92,-16
453,-92,-4
454,-92,-2
455,-92,6
456,-92,0
457,-92,4
458,-92,-6
459,-92,-8
460,-92,-2
461,-92,-6
462,-92,-4
463,-92,-8
464,-92,0
465,-92,-4
466,-96,8
467,-96,14
468,-96,20
469,-96,20
470,-96,22
471,-96,22
472,-96,28
473,-96,28
474,-96,30
475,-96,32
476,-96,26
477,-96,22
478,-96,24
479,-96,32
480,-96,30
481,-96,30
482,-96,28
483,-96,30
484,-96,32
485,-96,30
486,-96,36
487,-96,30
488,-96,32
489,-96,30
490,-92,32
491,-92,34
492,-92,24
493,-96,16
494,-96,16
495,-96,14
496,-96,8
497,-96,10
498,-96,12
499,-96,8
500,-96,6
501,-96,8
502,-96,0
503,-96,8
504,-96,10
505,-96,6
506,-92,12
507,-92,10
508,-96,0
509,-96,0
510,-96,2
511,-92,14
512,-92,6
513,-92,4
514,-96,-4
515,-96,-8
516,-96,-4
517,-96,-6
518,-96,-2
519,-96,-2
520,-96,-4
521,-96,-6
522,-96,-6
523,-96,-8
524,-96,-10
525,-96,-10
526,-96,-14
527,-96,-8
528,-96,-6
529,-96,-4
530,-96,-6
531,-96,-8
532,-96,-6
533,-96,-6
534,-92,-14
535,-92,-12
536,-92,-16
537,-92,-18
538,-92,-32
539,-92,-38
540,-92,-40
541,-92,-36
542,-92,-38
543,-92,-36
544,-92,-44
545,-92,-38
546,-92,-44
547,-92,-44
548,-92,-50
549,-92,-48
550,-92,-50
551,-92,-48
552,-92,-48
553,-88,-38
554,-88,-38
555,-92,-42
556,-92,-50
557,-92,-52
558,-92,-52
559,-88,-58
560,-88,-60
561,-88,-66
562,-92,-58
563,-92,-52
564,-96,-60
565,-96,-52
566,-96,-50
567,-96,-48
568,-96,-48
569,-96,-48
570,-96,-54
571,-96,-56
572,-96,-58
573,-96,-52
574,-96,-50
575,-96,-58
576,-96,-60
577,-96,-72
578,-96,-72
579,-96,-68
580,-96,-64
581,-96,-60
582,-92,-52
583,-92,-48
584,-92,-50
585,-92,-50
586,-88,-58
587,-88,-70
588,-88,-60
589,-88,-52
590,-88,-44
591,-88,-48
592,-88,-56
593,-88,-58
594,-92,-52
595,-92,-50
596,-92,-56
597,-92,-50
598,-92,-52
599,-92,-44
600,-92,-44
601,-92,-48
602,-92,-54
603,-92,-62
604,-92,-62
605,-92,-56
606,-92,-56
607,-88,-60
608,-92,-46
609,-92,-52
610,-92,-46
611,-92,-52
612,-92,-50
613,-92,-46
614,-92,-46
615,-92,-46
616,-92,-44
617,-92,-50
618,-92,-52
619,-92,-54
620,-92,-56
621,-92,-52
622,-92,-42
623,-92,-40
624,-92,-42
625,-92,-48
626,-92,-48
627,-92,-56
628,-92,-54
629,-92,-38
630,-92,-48
631,-92,-44
632,-92,-50
633,-92,-52
634,-92,-60
635,-92,-62
636,-92,-60
637,-92,-58
638,-92,-50
639,-92,-46
640,-92,-30
641,-92,-34
642,-92,-30
643,-92,-26
644,-92,-20
645,-92,-30
646,-92,-32
647,-92,-32
648,-92,-38
649,-92,-42
650,-92,-44
651,-92,-44
652,-92,-46
653,-92,-54
654,-92,-48
655,-92,-54
656,-96,-50
657,-96,-50
658,-96,-60
659,-96,-60
660,-96,-64
661,-96,-64
662,-96,-68
663,-96,-68
664,-96,-64
665,-96,-60
666,-96,-64
667,-96,-62
668,-96,-62
669,-96,-62
670,-96,-60
671,-96,-60
672,-96,-60
673,-96,-72
674,-96,-78
675,-96,-78
676,-96,-74
677,-96,-74
678,-96,-74
679,-96,-72
680,-96,-70
681,-96,-70
682,-96,-64
683,-96,-64
684,-96,-60
685,-96,-58
686,-96,-60
687,-96,-60
688,-96,-54
689,-96,-52
690,-96,-50
691,-96,-42
692,-96,-36
693,-96,-38
694,-96,-40
695,-96,-42
696,-96,-44
697,-92,-36
698,-92,-40
699,-92,-34
700,-96,-32
701,-96,-26
702,-96,-26
703,-96,-24
704,-96,-22
705,-96,-20
706,-96,-22
707,-96,-24
708,-96,-32
709,-96,-26
710,-96,-26
711,-96,-30
712,-96,-30
713,-96,-34
714,-96,-30
715,-96,-24
716,-96,-28
717,-96,-28
718,-96,-30
719,-96,-28
720,-96,-28
721,-96,-26
722,-96,-22
723,-96,-24
724,-96,-28
725,-96,-28
726,-96,-22
727,-96,-22
728,-96,-28
729,-96,-28
730,-96,-30
731,-96,-26
732,-96,-22
733,-96,-26
734,-96,-32
735,-96,-32
736,-96,-32
737,-96,-36
738,-96,-36
739,-96,-36
740,-96,-36
741,-96,-44
742,-96,-46
743,-92,-48
744,-96,-52
745,-96,-54
746,-96,-52
747,-96,-58
748,-96,-60
749,-92,-64
750,-92,-58
751,-92,-60
752,-96,-68
753,-96,-66
754,-92,-66
755,-92,-68
756,-92,-68
757,-92,-72
758,-92,-72
759,-92,-68
760,-92,-56
761,-92,-60
762,-92,-60
763,-92,-54
764,-92,-64
765,-92,-68
766,-92,-70
767,-96,-68
768,-96,-66
769,-96,-68
770,-92,-56
771,-92,-58
772,-92,-58
773,-96,-58
774,-96,-58
775,-96,-58
776,-96,-62
777,-96,-60
778,-96,-62
779,-96,-64
780,-96,-56
781,-96,-52
782,-96,-46
783,-96,-38
784,-96,-40
785,-96,-36
786,-96,-42
787,-96,-42
788,-92,-32
789,-92,-24
790,-88,-26
791,-88,-34
792,-88,-32
793,-88,-28
794,-92,-30
795,-92,-30
796,-92,-24
797,-92,-18
798,-92,-12
799,-92,-12
800,-92,-4
801,-92,-4
802,-92,0
803,-92,-2
804,-92,0
805,-92,-6
806,-92,-4
807,-92,-4
808,-92,-2
809,-92,-8
810,-92,-8
811,-92,0
812,-92,-8
813,-92,-6
814,-92,-2
815,-92,6
816,-92,4
817,-92,2
818,-92,-6
819,-88,-12
820,-88,-16
821,-92,-6
822,-92,-10
823,-92,-6
824,-92,-2
825,-92,-8
826,-92,-22
827,-92,-24
828,-92,-24
829,-92,-24
830,-92,-24
831,-92,-30
832,-92,-28
833,-92,-32
834,-92,-42
835,-92,-36
836,-92,-32
837,-92,-36
838,-92,-38
839,-92,-32
840,-92,-32
841,-92,-24
842,-92,-14
843,-92,-8
844,-92,-4
845,-92,-6
846,-92,-8
847,-92,-12
848,-92,-6
849,-92,-18
850,-92,-20
851,-92,-12
852,-92,-16
853,-92,-26
854,-92,-24
855,-92,-30
856,-92,-24
857,-92,-24
858,-92,-24
859,-92,-22
860,-92,-22
861,-92,-24
862,-92,-22
863,-88,-12
864,-88,-14
865,-92,-18
866,-92,-20
867,-96,-20
868,-96,-24
869,-96,-26
870,-96,-26
871,-96,-26
872,-96,-24
873,-96,-26
874,-96,-30
875,-96,-30
876,-96,-32
877,-96,-36
878,-96,-32
879,-96,-32
880,-88,-32
881,-96,-30
882,-96,-26
883,-96,-28
884,-96,-26
885,-96,-28
886,-96,-26
887,-96,-26
888,-96,-28
889,-96,-26
890,-96,-28
891,-96,-24
892,-96,-20
893,-96,-16
894,-96,-22
895,-96,-20
896,-96,-22
897,-96,-22
898,-96,-24
899,-96,-26
900,-96,-34
901,-96,-32
902,-96,-34
903,-96,-38
904,-96,-40
905,-96,-32
906,-96,-34
907,-96,-36
908,-96,-30
909,-96,-32
910,-96,-34
911,-96,-32
912,-96,-32
913,-96,-28
914,-96,-32
915,-96,-34
916,-96,-36
917,-96,-34
918,-96,-38
919,-96,-28
920,-96,-18
921,-96,-18
922,-96,-24
923,-96,-24
924,-96,-24
925,-96,-28
926,-96,-34
927,-96,-36
928,-96,-28
929,-96,-32
930,-96,-30
931,-96,-26
932,-96,-26
933,-96,-28
934,-92,-24
935,-92,-28
936,-92,-24
937,-92,-26
938,-92,-22
939,-96,-32
940,-96,-32
941,-96,-30
942,-96,-30
943,-96,-32
944,-96,-26
945,-96,-26
946,-96,-30
947,-96,-28
948,-96,-30
949,-96,-30
950,-96,-38
951,-96,-38
952,-96,-36
953,-96,-36
954,-96,-32
955,-96,-32
956,-92,-26
957,-92,-24
958,-92,-12
959,-92,-14
960,-92,-12
961,-92,-8
962,-92,-8
963,-92,-6
964,-92,20
965,-92,32
966,-92,26
967,-92,26
968,-92,22
969,-92,22
970,-92,20
971,-92,26
972,-92,32
973,-92,32
974,-92,28
975,-92,42
976,-92,40
977,-92,34
978,-92,36
979,-92,32
980,-92,24
981,-88,22
982,-92,34
983,-92,34
984,-92,32
985,-92,30
986,-92,30
987,-92,18
988,-92,10
989,-92,8
990,-92,6
991,-92,4
992,-88,2
993,-88,0
994,-88,10
995,-88,8
996,-88,6
997,-88,12
998,-88,22
999,-88,28
1000,-88,28
1001,-88,22
1002,-84,22
1003,-84,28
1004,-84,20
1005,-84,24
1006,-84,22
1007,-88,16
1008,-88,26
1009,-88,10
1010,-88,8
1011,-88,12
1012,-88,14
1013,-88,10
1014,-88,10
1015,-88,10
1016,-88,14
1017,-88,6
1018,-88,10
1019,-88,22
1020,-92,20
1021,-92,20
1022,-92,16
1023,-92,12
1024,-92,12
1025,-92,14
1026,-92,8
1027,-92,12
1028,-92,12
1029,-92,16
1030,-92,14
1031,-92,10
1032,-92,12
1033,-92,20
1034,-96,16
1035,-96,22
1036,-96,20
1037,-96,26
1038,-96,22
1039,-96,16
1040,-96,10
1041,-96,4
1042,-96,-2
1043,-96,-4
1044,-96,-2
1045,-96,6
1046,-96,10
1047,-96,4
1048,-96,0
1049,-96,-2
1050,-96,-8
1051,-96,-6
1052,-96,-4
1053,-96,-6
1054,-96,-2
1055,-96,-4
1056,-96,-8
1057,-96,-4
1058,-96,2
1059,-96,2
1060,-96,2
1061,-96,12
1062,-96,14
1063,-96,12
1064,-96,14
1065,-96,14
1066,-96,10
1067,-92,16
1068,-96,22
1069,-96,24
1070,-96,18
1071,-96,18
1072,-96,8
1073,-96,14
1074,-96,18
1075,-96,16
1076,-96,12
1077,-96,18
1078,-96,18
1079,-96,16
1080,-96,16
1081,-96,14
1082,-96,16
1083,-96,10
1084,-96,14
1085,-96,16
1086,-96,14
1087,-96,18
1088,-96,14
1089,-96,12
1090,-96,14
1091,-96,12
1092,-96,12
1093,-96,22
1094,-96,24
1095,-96,26
1096,-96,24
1097,-96,26
1098,-96,20
1099,-96,22
1100,-96,18
1101,-96,10
1102,-96,12
1103,-96,8
1104,-96,6
1105,-96,16
1106,-96,22
1107,-96,22
1108,-96,18
1109,-96,20
1110,-96,26
1111,-96,26
1112,-96,26
1113,-96,26
1114,-96,22
1115,-96,26
1116,-96,28
1117,-96,28
1118,-96,32
1119,-96,30
1120,-96,34
1121,-96,38
1122,-96,32
1123,-96,34
1124,-96,32
1125,-96,32
1126,-96,26
1127,-96,28
1128,-96,30
1129,-96,32
1130,-96,30
1131,-96,38
1132,-96,42
1133,-96,38
1134,-96,42
1135,-96,36
1136,-96,38
1137,-96,40
1138,-96,36
1139,-96,42
1140,-96,36
1141,-96,36
1142,-96,34
1143,-96,36
1144,-96,42
1145,-96,44
1146,-96,42
1147,-96,44
1148,-96,50
1149,-96,52
1150,-96,54
1151,-96,56
1152,-96,60
1153,-96,62
1154,-96,62
1155,-96,54
1156,-96,48
1157,-96,48
1158,-96,46
1159,-96,46
1160,-96,44
1161,-96,42
1162,-96,36
1163,-96,36
1164,-96,30
1165,-96,30
1166,-96,28
1167,-96,34
1168,-96,34
1169,-96,36
1170,-96,36
1171,-92,36
1172,-96,42
1173,-96,42
1174,-96,46
1175,-96,46
1176,-96,48
1177,-96,50
1178,-96,52
1179,-96,62
1180,-96,62
1181,-96,62
1182,-96,54
1183,-96,56
1184,-96,54
1185,-96,52
1186,-96,50
1187,-96,46
1188,-96,46
1189,-96,48
1190,-96,54
1191,-96,52
1192,-96,52
1193,-96,54
1194,-96,52
1195,-96,56
1196,-96,60
1197,-96,64
1198,-96,64
1199,-96,64
1200,-96,54
1201,-96,50
1202,-96,52
1203,-96,54
1204,-96,56
1205,-96,54
1206,-96,56
1207,-96,56
1208,-96,56
1209,-96,66
1210,-96,60
1211,-96,60
1212,-96,64
1213,-96,64
1214,-96,64
1215,-96,64
1216,-96,60
1217,-96,64
1218,-96,68
1219,-96,58
1220,-96,64
1221,-96,66
1222,-96,68
1223,-96,68
1224,-96,66
1225,-96,66
1226,-96,62
1227,-96,58
1228,-96,56
1229,-96,54
1230,-96,50
1231,-96,56
1232,-96,54
1233,-96,50
1234,-96,48
1235,-96,50
1236,-96,56
1237,-96,60
1238,-96,54
1239,-96,54
1240,-96,58
1241,-96,54
1242,-96,50
1243,-96,52
1244,-96,56
1245,-96,70
1246,-96,78
1247,-96,76
1248,-96,76
1249,-96,80
1250,-96,76
1251,-96,74
1252,-96,72
1253,-96,72
1254,-96,64
1255,-96,68
1256,-96,68
1257,-96,64
1258,-96,66
1259,-96,66
1260,-96,70
1261,-96,68
1262,-96,68
1263,-96,70
1264,-96,66
1265,-96,64
1266,-96,64
1267,-96,60
1268,-96,62
1269,-96,64
1270,-96,62
1271,-96,68
1272,-96,66
1273,-96,60
1274,-96,56
1275,-96,54
1276,-96,56
1277,-96,58
1278,-96,54
1279,-96,54
1280,-96,56
1281,-96,54
1282,-92,52
1283,-96,58
1284,-96,56
1285,-96,48
1286,-96,50
1287,-96,52
1288,-96,58
1289,-96,62
1290,-96,62
1291,-96,72
1292,-96,66
1293,-96,64
1294,-96,66
1295,-96,68
1296,-96,68
1297,-96,64
1298,-96,64
1299,-96,58
1300,-96,60
1301,-96,60
1302,-96,52
1303,-96,52
1304,-92,54
1305,-92,62
1306,-96,56
1307,-96,60
1308,-96,60
1309,-96,56
1310,-96,52
1311,-96,46
1312,-96,50
1313,-96,52
1314,-96,46
1315,-96,44
1316,-96,48
1317,-96,46
1318,-96,50
1319,-96,56
1320,-96,50
1321,-92,58
1322,-92,54
1323,-96,48
1324,-96,48
1325,-96,58
1326,-96,60
1327,-96,62
1328,-96,62
1329,-96,60
1330,-96,58
1331,-96,58
1332,-96,48
1333,-96,50
1334,-96,42
1335,-96,48
1336,-96,48
1337,-96,48
1338,-96,46
1339,-96,40
1340,-96,40
1341,-96,28
1342,-96,30
1343,-96,22
1344,-96,14
1345,-96,6
1346,-96,6
1347,-96,8
1348,-96,6
1349,-96,12
1350,-96,16
1351,-96,10
1352,-96,8
1353,-96,10
1354,-96,6
1355,-96,2
1356,-96,2
1357,-96,4
1358,-96,2
1359,-96,2
1360,-96,4
1361,-96,12
1362,-96,16
1363,-96,12
1364,-96,16
1365,-96,12
1366,-96,8
1367,-96,8
1368,-96,12
1369,-96,8
1370,-96,10
1371,-96,8
1372,-96,4
1373,-96,0
1374,-96,4
1375,-96,2
1376,-96,-2
1377,-96,0
1378,-96,0
1379,-96,4
1380,-96,8
1381,-96,22
1382,-96,22
1383,-96,24
1384,-96,18
1385,-96,20
1386,-96,14
1387,-96,12
1388,-96,12
1389,-96,10
1390,-96,8
1391,-96,8
1392,-96,12
1393,-96,12
1394,-96,10
1395,-96,4
1396,-96,8
1397,-96,6
1398,-96,14
1399,-96,14
1400,-96,20
1401,-96,16
1402,-96,10
1403,-96,4
1404,-96,0
1405,-96,6
1406,-96,8
1407,-96,4
1408,-96,4
1409,-96,4
1410,-96,6
1411,-96,2
1412,-96,8
1413,-96,4
1414,-96,2
1415,-96,2
1416,-96,4
1417,-96,2
1418,-96,2
1419,-96,4
1420,-96,4
1421,-96,6
1422,-96,-2
1423,-96,0
1424,-96,10
1425,-96,2
1426,-96,0
1427,-96,4
1428,-96,6
1429,-96,2
1430,-96,4
1431,-96,10
1432,-96,0
1433,-96,12
1434,-96,10
1435,-96,12
1436,-96,16
1437,-96,18
1438,-96,14
1439,-96,16
1440,-96,20
1441,-96,22
1442,-96,28
1443,-96,24
1444,-96,24
1445,-96,26
1446,-96,22
1447,-96,16
1448,-96,12
1449,-96,10
1450,-96,12
1451,-96,18
1452,-96,18
1453,-96,22
1454,-96,18
1455,-96,24
1456,-96,18
1457,-96,16
1458,-96,18
1459,-96,18
1460,-96,16
1461,-96,16
1462,-96,12
1463,-96,8
1464,-96,4
1465,-96,2
1466,-96,-2
1467,-96,-8
1468,-96,-4
1469,-96,-6
1470,-96,-4
1471,-96,0
1472,-96,0
1473,-96,-4
1474,-96,-4
1475,-96,-4
1476,-96,-10
1477,-96,-10
1478,-96,-4
1479,-96,-2
1480,-96,-4
1481,-96,-2
1482,-96,-4
1483,-96,2
1484,-96,0
1485,-96,4
1486,-96,2
1487,-96,4
1488,-96,16
1489,-96,22
1490,-96,18
1491,-96,20
1492,-96,28
1493,-96,34
1494,-96,32
1495,-96,36
1496,-96,30
1497,-96,30
1498,-96,26
1499,-96,28
1500,-96,34
1501,-96,38
1502,-96,32
1503,-96,28
1504,-96,30
1505,-96,30
1506,-96,24
1507,-96,24
1508,-96,30
1509,-96,26
1510,-96,20
1511,-96,20
1512,-96,14
1513,-96,16
1514,-96,16
1515,-96,18
1516,-96,18
1517,-96,16
1518,-96,18
1519,-96,14
1520,-96,12
1521,-96,4
1522,-96,0
1523,-96,0
1524,-96,6
1525,-96,6
1526,-96,0
1527,-96,0
1528,-96,2
1529,-96,0
1530,-96,6
1531,-96,8
1532,-96,10
1533,-96,12
1534,-96,12
1535,-96,10
1536,-96,10
1537,-96,10
1538,-96,6
1539,-96,10
1540,-96,14
1541,-96,24
1542,-96,20
1543,-96,22
1544,-96,20
1545,-96,22
1546,-96,24
1547,-96,28
1548,-96,26
1549,-96,22
1550,-96,22
1551,-96,22
1552,-96,16
1553,-96,18
1554,-96,20
1555,-96,18
1556,-96,18
1557,-96,22
1558,-96,28
1559,-96,30
1560,-96,32
1561,-96,36
1562,-96,38
1563,-96,38
1564,-96,40
1565,-96,40
1566,-96,40
1567,-96,38
1568,-96,38
1569,-96,38
1570,-96,38
1571,-96,40
1572,-96,40
1573,-96,44
1574,-96,44
1575,-96,50
1576,-96,48
1577,-96,50
1578,-96,46
1579,-96,44
1580,-96,42
1581,-96,38
1582,-96,38
1583,-96,38
1584,-96,34
1585,-96,28
1586,-96,22
1587,-96,22
1588,-96,22
1589,-96,30
1590,-96,32
1591,-96,38
1592,-96,40
1593,-96,46
1594,-96,44
1595,-96,42
1596,-96,40
1597,-96,40
1598,-96,36
1599,-96,40
1600,-96,48
1601,-96,46
1602,-96,46
1603,-96,46
1604,-96,44
1605,-96,46
1606,-96,48
1607,-96,50
1608,-96,50
1609,-96,56
1610,-96,56
1611,-96,52
1612,-96,52
1613,-96,52
1614,-96,50
1615,-96,54
1616,-96,52
1617,-96,46
1618,-96,54
1619,-96,52
1620,-96,48
1621,-96,42
1622,-96,44
1623,-96,44
1624,-96,50
1625,-96,54
1626,-96,50
1627,-96,50
1628,-96,48
1629,-96,48
1630,-96,46
1631,-96,54
1632,-96,58
1633,-96,62
1634,-96,66
1635,-96,60
1636,-96,64
1637,-96,70
1638,-96,72
1639,-96,74
1640,-96,68
1641,-96,74
1642,-96,74
1643,-96,66
1644,-96,72
1645,-96,68
1646,-96,62
1647,-96,58
1648,-96,56
1649,-92,58
1650,-96,58
1651,-96,58
1652,-96,58
1653,-96,58
1654,-96,60
1655,-96,50
1656,-96,46
1657,-96,46
1658,-96,40
1659,-96,36
1660,-96,38
1661,-96,44
1662,-96,40
1663,-96,40
1664,-96,42
1665,-96,42
1666,-96,36
1667,-96,38
1668,-96,38
1669,-96,38
1670,-96,40
1671,-96,38
1672,-96,38
1673,-96,40
1674,-96,34
1675,-96,38
1676,-96,32
1677,-96,42
1678,-96,42
1679,-96,44
1680,-96,46
1681,-96,50
1682,-92,44
1683,-92,32
1684,-92,34
1685,-92,34
1686,-92,46
1687,-92,38
1688,-92,38
1689,-92,36
1690,-92,44
1691,-92,42
1692,-92,34
1693,-92,30
1694,-88,28
1695,-92,18
1696,-92,16
1697,-92,18
1698,-92,20
1699,-92,18
1700,-92,22
1701,-92,22
1702,-92,30
1703,-92,24
1704,-92,18
1705,-92,20
1706,-92,30
1707,-92,20
1708,-92,16
1709,-92,8
1710,-92,10
1711,-88,26
1712,-92,24
1713,-92,24
1714,-92,20
1715,-92,18
1716,-92,20
1717,-92,24
1718,-92,28
1719,-92,42
1720,-92,42
1721,-92,36
1722,-92,30
1723,-92,24
1724,-96,18
1725,-96,24
1726,-96,20
1727,-96,20
1728,-96,18
1729,-96,18
1730,-96,16
1731,-96,14
1732,-92,8
1733,-92,8
1734,-92,8
1735,-92,6
1736,-92,2
1737,-92,2
1738,-92,-10
1739,-92,-6
1740,-92,-2
1741,-92,-14
1742,-92,-10
1743,-92,-6
1744,-96,6
1745,-96,2
1746,-96,-2
1747,-96,-4
1748,-96,-4
1749,-96,2
1750,-96,-4
1751,-96,-4
1752,-96,-2
1753,-96,-4
1754,-96,-2
1755,-96,-6
1756,-96,-8
1757,-92,-16
1758,-92,-14
1759,-92,-12
1760,-96,-8
1761,-96,-2
1762,-96,4
1763,-96,-2
1764,-96,-4
1765,-96,-6
1766,-96,-4
1767,-96,0
1768,-96,-2
1769,-96,-6
1770,-96,0
1771,-96,2
1772,-96,4
1773,-92,0
1774,-92,2
1775,-88,-6
1776,-88,4
1777,-88,0
1778,-88,4
1779,-92,12
1780,-88,22
