Step,Energy,Magnetisation
331,-19232,-1552
332,-19260,-1514
333,-19260,-1538
334,-19260,-1526
335,-19232,-1504
336,-19212,-1498
337,-19232,-1482
338,-19260,-1484
339,-19264,-1470
340,-19248,-1442
341,-19232,-1426
342,-19248,-1472
343,-19236,-1494
344,-19276,-1494
345,-19268,-1522
346,-19292,-1550
347,-19264,-1524
348,-19240,-1560
349,-19268,-1570
350,-19240,-1550
351,-19268,-1560
352,-19260,-1546
353,-19264,-1494
354,-19272,-1522
355,-19280,-1460
356,-19252,-1456
357,-19248,-1476
358,-19200,-1524
359,-19256,-1530
360,-19264,-1562
361,-19276,-1548
362,-19276,-1534
363,-19276,-1556
364,-19268,-1572
365,-19268,-1574
366,-19232,-1572
367,-19240,-1568
368,-19268,-1596
369,-19260,-1652
370,-19284,-1648
371,-19272,-1654
372,-19276,-1678
373,-19272,-1668
374,-19248,-1664
375,-19232,-1636
376,-19272,-1598
377,-19264,-1586
378,-19260,-1620
379,-19256,-1604
380,-19240,-1636
381,-19260,-1592
382,-19264,-1590
383,-19260,-1616
384,-19272,-1578
385,-19232,-1578
386,-19256,-1576
387,-19264,-1620
388,-19276,-1650
389,-19300,-1636
390,-19264,-1668
391,-19248,-1660
392,-19256,-1680
393,-19268,-1690
394,-19240,-1696
395,-19256,-1734
396,-19272,-1746
397,-19276,-1730
398,-19276,-1724
399,-19276,-1694
400,-19256,-1716
401,-19248,-1706
402,-19260,-1702
403,-19236,-1706
404,-19260,-1700
405,-19240,-1732
406,-19272,-1726
407,-19284,-1714
408,-19272,-1740
409,-19284,-1754
410,-19268,-1744
411,-19260,-1758
412,-19280,-1754
413,-19292,-1752
414,-19284,-1770
415,-19288,-1788
416,-19296,-1788
417,-19276,-1774
418,-19304,-1782
419,-19284,-1792
420,-19284,-1828
421,-19280,-1810
422,-19288,-1802
423,-19276,-1810
424,-19268,-1830
425,-19288,-1838
426,-19292,-1782
427,-19316,-1806
428,-19292,-1794
429,-19256,-1874
430,-19272,-1912
431,-19268,-1946
432,-19288,-1950
433,-19280,-1948
434,-19292,-1940
435,-19296,-1936
436,-19284,-1950
437,-19284,-1960
438,-19256,-1940
439,-19284,-1954
440,-19276,-1958
441,-19288,-1986
442,-19304,-1964
443,-19280,-1936
444,-19312,-1944
445,-19312,-1942
446,-19312,-1940
447,-19304,-1944
448,-19312,-1950
449,-19312,-1946
450,-19292,-1954
451,-19304,-1932
452,-19268,-1928
453,-19292,-1964
454,-19316,-1958
455,-19296,-1938
456,-19304,-1918
457,-19308,-1892
458,-19296,-1872
459,-19304,-1870
460,-19272,-1872
461,-19300,-1854
462,-19300,-1842
463,-19288,-1832
464,-19284,-1848
465,-19264,-1884
466,-19296,-1876
467,-19268,-1896
468,-19284,-1906
469,-19276,-1892
470,-19244,-1904
471,-19276,-1918
472,-19280,-1898
473,-19284,-1866
474,-19260,-1858
475,-19284,-1854
476,-19292,-1876
477,-19284,-1866
478,-19272,-1872
479,-19300,-1902
480,-19296,-1888
481,-19296,-1886
482,-19296,-1934
483,-19300,-1910
484,-19308,-1924
485,-19300,-1920
486,-19292,-1960
487,-19288,-1994
488,-19312,-2012
489,-19268,-2012
490,-19308,-2054
491,-19312,-2062
492,-19308,-2100
493,-19296,-2152
494,-19312,-2176
495,-19272,-2204
496,-19320,-2188
497,-19328,-2228
498,-19296,-2250
499,-19272,-2256
500,-19320,-2266
501,-19320,-2256
502,-19336,-2266
503,-19312,-2210
504,-19328,-2158
505,-19332,-2160
506,-19332,-2176
507,-19328,-2170
508,-19300,-2174
509,-19316,-2170
510,-19312,-2156
511,-19332,-2170
512,-19336,-2190
513,-19340,-2226
514,-19340,-2254
515,-19336,-2252
516,-19340,-2266
517,-19320,-2276
518,-19328,-2304
519,-19324,-2282
520,-19328,-2320
521,-19304,-2322
522,-19300,-2312
523,-19304,-2350
524,-19320,-2390
525,-19296,-2398
526,-19316,-2460
527,-19316,-2488
528,-19308,-2456
529,-19316,-2436
530,-19316,-2452
531,-19332,-2434
532,-19336,-2436
533,-19332,-2482
534,-19332,-2474
535,-19312,-2472
536,-19328,-2512
537,-19308,-2514
538,-19304,-2522
539,-19304,-2514
540,-19308,-2532
541,-19332,-2548
542,-19324,-2552
543,-19364,-2554
544,-19352,-2530
545,-19364,-2512
546,-19368,-2512
547,-19344,-2532
548,-19336,-2562
549,-19352,-2564
550,-19356,-2590
551,-19368,-2654
552,-19352,-2700
553,-19356,-2716
554,-19364,-2678
555,-19356,-2674
556,-19324,-2640
557,-19320,-2634
558,-19336,-2608
559,-19328,-2624
560,-19328,-2584
561,-19352,-2596
562,-19340,-2610
563,-19332,-2590
564,-19372,-2608
565,-19352,-2606
566,-19356,-2640
567,-19340,-2590
568,-19340,-2612
569,-19336,-2612
570,-19352,-2598
571,-19328,-2564
572,-19360,-2514
573,-19332,-2474
574,-19316,-2454
575,-19312,-2462
576,-19324,-2496
577,-19328,-2530
578,-19356,-2520
579,-19312,-2514
580,-19348,-2502
581,-19356,-2468
582,-19360,-2448
583,-19384,-2428
584,-19364,-2434
585,-19368,-2450
586,-19348,-2432
587,-19328,-2366
588,-19348,-2382
589,-19332,-2472
590,-19344,-2492
591,-19352,-2476
592,-19324,-2480
593,-19344,-2468
594,-19344,-2514
595,-19336,-2512
596,-19348,-2504
597,-19340,-2480
598,-19372,-2488
599,-19372,-2442
600,-19360,-2450
601,-19348,-2452
602,-19316,-2436
603,-19332,-2432
604,-19340,-2410
605,-19332,-2448
606,-19340,-2432
607,-19328,-2460
608,-19304,-2474
609,-19328,-2514
610,-19340,-2502
611,-19336,-2520
612,-19368,-2528
613,-19364,-2510
614,-19356,-2496
615,-19352,-2506
616,-19328,-2512
617,-19336,-2500
618,-19372,-2488
619,-19384,-2530
620,-19372,-2516
621,-19376,-2536
622,-19356,-2518
623,-19332,-2512
624,-19344,-2596
625,-19356,-2616
626,-19344,-2634
627,-19368,-2656
628,-19344,-2696
629,-19324,-2674
630,-19340,-2712
631,-19356,-2704
632,-19360,-2704
633,-19376,-2690
634,-19384,-2710
635,-19384,-2662
636,-19360,-2670
637,-19364,-2696
638,-19372,-2716
639,-19380,-2754
640,-19372,-2726
641,-19376,-2756
642,-19360,-2780
643,-19380,-2784
644,-19376,-2768
645,-19364,-2746
646,-19352,-2724
647,-19344,-2750
648,-19360,-2738
649,-19360,-2742
650,-19352,-2736
651,-19332,-2768
652,-19352,-2760
653,-19320,-2748
654,-19328,-2760
655,-19316,-2756
656,-19324,-2744
657,-19352,-2722
658,-19336,-2734
659,-19364,-2744
660,-19372,-2790
661,-19380,-2780
662,-19392,-2774
663,-19396,-2786
664,-19372,-2776
665,-19348,-2804
666,-19364,-2822
667,-19368,-2816
668,-19364,-2828
669,-19392,-2838
670,-19368,-2866
671,-19368,-2908
672,-19360,-2904
673,-19348,-2866
674,-19356,-2902
675,-19352,-2892
676,-19348,-2908
677,-19368,-2928
678,-19364,-2928
679,-19368,-2946
680,-19380,-3018
681,-19396,-3014
682,-19380,-3002
683,-19396,-2976
684,-19396,-2984
685,-19376,-3014
686,-19392,-3004
687,-19392,-3016
688,-19392,-3010
689,-19368,-3014
690,-19360,-3010
691,-19396,-3018
692,-19356,-3002
693,-19388,-3006
694,-19392,-3020
695,-19376,-3040
696,-19404,-3048
697,-19396,-3052
698,-19364,-3056
699,-19356,-3038
700,-19380,-3016
701,-19376,-2972
702,-19368,-2976
703,-19368,-3012
704,-19360,-3074
705,-19328,-3110
706,-19388,-3090
707,-19400,-3106
708,-19412,-3098
709,-19404,-3114
710,-19380,-3118
711,-19392,-3098
712,-19380,-3088
713,-19384,-3086
714,-19376,-3096
715,-19400,-3126
716,-19384,-3108
717,-19392,-3100
718,-19392,-3128
719,-19372,-3118
720,-19368,-3110
721,-19376,-3128
722,-19392,-3112
723,-19400,-3112
724,-19388,-3138
725,-19352,-3110
726,-19364,-3150
727,-19348,-3158
728,-19328,-3180
729,-19340,-3148
730,-19352,-3174
731,-19348,-3160
732,-19392,-3156
733,-19384,-3150
734,-19392,-3152
735,-19388,-3170
736,-19392,-3182
737,-19388,-3154
738,-19392,-3166
739,-19388,-3236
740,-19352,-3262
741,-19380,-3300
742,-19404,-3298
743,-19388,-3294
744,-19392,-3274
745,-19380,-3284
746,-19404,-3294
747,-19400,-3336
748,-19376,-3336
749,-19348,-3386
750,-19352,-3424
751,-19324,-3420
752,-19368,-3460
753,-19380,-3430
754,-19368,-3408
755,-19404,-3436
756,-19384,-3424
757,-19384,-3434
758,-19360,-3436
759,-19384,-3408
760,-19384,-3406
761,-19408,-3390
762,-19408,-3442
763,-19420,-3432
764,-19400,-3416
765,-19384,-3440
766,-19384,-3426
767,-19412,-3514
768,-19404,-3506
769,-19400,-3538
770,-19416,-3554
771,-19408,-3538
772,-19408,-3544
773,-19424,-3564
774,-19416,-3592
775,-19416,-3598
776,-19412,-3634
777,-19440,-3632
778,-19420,-3672
779,-19396,-3650
780,-19408,-3660
781,-19384,-3654
782,-19400,-3650
783,-19408,-3668
784,-19412,-3660
785,-19380,-3654
786,-19408,-3636
787,-19384,-3652
788,-19364,-3644
789,-19388,-3624
790,-19412,-3622
791,-19404,-3612
792,-19392,-3578
793,-19372,-3590
794,-19380,-3584
795,-19384,-3574
796,-19392,-3616
797,-19368,-3608
798,-19388,-3604
799,-19396,-3646
800,-19380,-3618
801,-19344,-3614
802,-19412,-3632
803,-19404,-3682
804,-19400,-3710
805,-19376,-3696
806,-19432,-3704
807,-19444,-3708
808,-19440,-3722
809,-19424,-3752
810,-19432,-3738
811,-19424,-3750
812,-19404,-3774
813,-19400,-3782
814,-19396,-3798
815,-19408,-3828
816,-19432,-3850
817,-19452,-3848
818,-19440,-3878
819,-19444,-3878
820,-19448,-3880
821,-19392,-3882
822,-19420,-3880
823,-19420,-3894
824,-19440,-3892
825,-19428,-3852
826,-19452,-3856
827,-19456,-3844
828,-19456,-3900
829,-19464,-3888
830,-19452,-3924
831,-19436,-3912
832,-19452,-3970
833,-19456,-3982
834,-19444,-4008
835,-19432,-4024
836,-19420,-4006
837,-19448,-4010
838,-19448,-4024
839,-19436,-4008
840,-19404,-4030
841,-19424,-4028
842,-19416,-4020
843,-19412,-4024
844,-19388,-4034
845,-19404,-4036
846,-19380,-4016
847,-19384,-3986
848,-19392,-4042
849,-19408,-4026
850,-19416,-4004
851,-19428,-4004
852,-19416,-4010
853,-19428,-4024
854,-19408,-4032
855,-19448,-4078
856,-19472,-4120
857,-19452,-4122
858,-19460,-4126
859,-19472,-4138
860,-19448,-4146
861,-19432,-4170
862,-19420,-4176
863,-19468,-4140
864,-19424,-4156
865,-19424,-4152
866,-19432,-4178
867,-19452,-4178
868,-19432,-4184
869,-19416,-4258
870,-19444,-4274
871,-19436,-4272
872,-19436,-4258
873,-19452,-4254
874,-19448,-4270
875,-19452,-4260
876,-19444,-4268
877,-19456,-4274
878,-19416,-4270
879,-19416,-4300
880,-19428,-4288
881,-19420,-4298
882,-19424,-4324
883,-19460,-4336
884,-19448,-4336
885,-19436,-4328
886,-19416,-4300
887,-19428,-4306
888,-19424,-4282
889,-19436,-4326
890,-19408,-4344
891,-19448,-4368
892,-19428,-4388
893,-19428,-4418
894,-19444,-4444
895,-19432,-4462
896,-19440,-4442
897,-19444,-4446
898,-19436,-4458
899,-19472,-4470
900,-19472,-4450
901,-19476,-4438
902,-19460,-4476
903,-19472,-4470
904,-19464,-4508
905,-19456,-4500
906,-19456,-4506
907,-19484,-4532
908,-19448,-4512
909,-19460,-4520
910,-19456,-4492
911,-19444,-4510
912,-19436,-4480
913,-19460,-4514
914,-19484,-4462
915,-19460,-4442
916,-19432,-4476
917,-19456,-4504
918,-19448,-4492
919,-19420,-4482
920,-19416,-4478
921,-19452,-4540
922,-19460,-4544
923,-19460,-4586
924,-19456,-4540
925,-19444,-4498
926,-19440,-4528
927,-19444,-4550
928,-19464,-4588
929,-19460,-4622
930,-19460,-4624
931,-19460,-4594
932,-19452,-4580
933,-19476,-4600
934,-19468,-4606
935,-19472,-4582
936,-19452,-4574
937,-19476,-4582
938,-19472,-4588
939,-19472,-4596
940,-19480,-4618
941,-19496,-4628
942,-19476,-4618
943,-19448,-4624
944,-19476,-4636
945,-19480,-4642
946,-19480,-4654
947,-19476,-4680
948,-19492,-4676
949,-19496,-4640
950,-19504,-4660
951,-19476,-4638
952,-19480,-4660
953,-19492,-4680
954,-19500,-4698
955,-19460,-4722
956,-19436,-4748
957,-19448,-4710
958,-19456,-4720
959,-19456,-4728
960,-19420,-4670
961,-19452,-4684
962,-19480,-4678
963,-19476,-4654
964,-19488,-4664
965,-19480,-4660
966,-19460,-4652
967,-19484,-4668
968,-19488,-4668
969,-19492,-4698
970,-19480,-4744
971,-19476,-4744
972,-19476,-4754
973,-19440,-4718
974,-19448,-4710
975,-19492,-4684
976,-19484,-4674
977,-19512,-4656
978,-19464,-4642
979,-19472,-4648
980,-19480,-4644
981,-19448,-4640
982,-19464,-4654
983,-19476,-4622
984,-19496,-4630
985,-19460,-4642
986,-19440,-4666
987,-19460,-4658
988,-19468,-4686
989,-19468,-4710
990,-19436,-4698
991,-19452,-4738
992,-19436,-4758
993,-19448,-4776
994,-19444,-4798
995,-19448,-4816
996,-19452,-4824
997,-19472,-4840
998,-19420,-4850
999,-19416,-4828
1000,-19504,-4842
1001,-19476,-4886
1002,-19468,-4904
1003,-19460,-4892
1004,-19468,-4896
1005,-19456,-4904
1006,-19468,-4892
1007,-19492,-4966
1008,-19496,-4962
1009,-19504,-4978
1010,-19500,-4992
1011,-19476,-5010
1012,-19480,-5026
1013,-19484,-5020
1014,-19488,-5002
1015,-19468,-4984
1016,-19480,-4994
1017,-19464,-4998
1018,-19492,-5000
1019,-19484,-4990
1020,-19484,-4976
1021,-19496,-4960
1022,-19500,-4940
1023,-19476,-4926
1024,-19472,-4956
1025,-19484,-5010
1026,-19484,-4990
1027,-19492,-4988
1028,-19488,-5000
1029,-19484,-5036
1030,-19456,-5046
1031,-19436,-5104
1032,-19468,-5116
1033,-19480,-5150
1034,-19484,-5162
1035,-19464,-5170
1036,-19504,-5194
1037,-19496,-5198
1038,-19504,-5222
1039,-19508,-5242
1040,-19476,-5244
1041,-19500,-5240
1042,-19500,-5210
1043,-19508,-5226
1044,-19516,-5250
1045,-19504,-5264
1046,-19504,-5274
1047,-19488,-5294
1048,-19520,-5298
1049,-19532,-5302
1050,-19504,-5304
1051,-19524,-5320
1052,-19524,-5332
1053,-19524,-5362
1054,-19544,-5366
1055,-19508,-5368
1056,-19516,-5398
1057,-19508,-5396
1058,-19508,-5394
1059,-19484,-5434
1060,-19484,-5454
1061,-19472,-5466
1062,-19496,-5494
1063,-19508,-5514
1064,-19516,-5514
1065,-19532,-5492
1066,-19532,-5496
1067,-19544,-5478
1068,-19540,-5464
1069,-19544,-5470
1070,-19516,-5504
1071,-19520,-5568
1072,-19520,-5602
1073,-19516,-5618
1074,-19516,-5620
1075,-19516,-5628
1076,-19516,-5618
1077,-19552,-5670
1078,-19544,-5690
1079,-19564,-5734
1080,-19544,-5730
1081,-19528,-5736
1082,-19532,-5730
1083,-19528,-5734
1084,-19524,-5750
1085,-19532,-5766
1086,-19528,-5804
1087,-19520,-5824
1088,-19552,-5864
1089,-19576,-5894
1090,-19552,-5894
1091,-19548,-5900
1092,-19568,-5942
1093,-19560,-5918
1094,-19552,-5910
1095,-19536,-5922
1096,-19536,-5892
1097,-19548,-5910
1098,-19532,-5874
1099,-19544,-5884
1100,-19544,-5910
1101,-19536,-5932
1102,-19496,-5940
1103,-19512,-5932
1104,-19520,-5912
1105,-19532,-5948
1106,-19536,-5948
1107,-19564,-5966
1108,-19548,-5982
1109,-19524,-5976
1110,-19548,-5994
1111,-19556,-6010
1112,-19556,-6042
1113,-19524,-6032
1114,-19548,-6000
1115,-19552,-5994
1116,-19524,-6012
1117,-19544,-6010
1118,-19556,-6016
1119,-19552,-6020
1120,-19524,-6014
1121,-19508,-5996
1122,-19532,-6002
1123,-19536,-6014
1124,-19544,-6040
1125,-19552,-6040
1126,-19532,-6088
1127,-19540,-6080
1128,-19524,-6102
1129,-19544,-6116
1130,-19528,-6098
1131,-19556,-6126
1132,-19528,-6140
1133,-19532,-6158
1134,-19532,-6198
1135,-19564,-6206
1136,-19560,-6216
1137,-19572,-6208
1138,-19556,-6228
1139,-19548,-6224
1140,-19556,-6210
1141,-19548,-6226
1142,-19556,-6244
1143,-19560,-6218
1144,-19572,-6214
1145,-19564,-6204
1146,-19544,-6194
1147,-19548,-6198
1148,-19552,-6242
1149,-19556,-6262
1150,-19544,-6262
1151,-19520,-6240
1152,-19524,-6254
1153,-19532,-6212
1154,-19552,-6206
1155,-19528,-6200
1156,-19516,-6202
1157,-19484,-6208
1158,-19524,-6220
1159,-19548,-6244
1160,-19552,-6236
1161,-19552,-6246
1162,-19544,-6238
1163,-19540,-6276
1164,-19564,-6300
1165,-19556,-6298
1166,-19544,-6276
1167,-19548,-6312
1168,-19540,-6338
1169,-19552,-6368
1170,-19556,-6394
1171,-19572,-6420
1172,-19580,-6430
1173,-19560,-6418
1174,-19552,-6430
1175,-19528,-6456
1176,-19532,-6422
1177,-19544,-6416
1178,-19548,-6420
1179,-19540,-6480
1180,-19552,-6466
1181,-19544,-6468
1182,-19564,-6482
1183,-19580,-6488
1184,-19576,-6456
1185,-19560,-6438
1186,-19544,-6440
1187,-19572,-6498
1188,-19584,-6530
1189,-19572,-6522
1190,-19568,-6558
1191,-19572,-6552
1192,-19568,-6540
1193,-19560,-6534
1194,-19496,-6540
1195,-19520,-6542
1196,-19564,-6552
1197,-19596,-6548
1198,-19592,-6560
1199,-19584,-6526
1200,-19572,-6580
1201,-19572,-6576
1202,-19548,-6610
1203,-19568,-6644
1204,-19576,-6644
1205,-19584,-6678
1206,-19560,-6692
1207,-19568,-6704
1208,-19592,-6728
1209,-19572,-6758
1210,-19584,-6786
1211,-19596,-6794
1212,-19580,-6802
1213,-19556,-6842
1214,-19572,-6840
1215,-19596,-6852
1216,-19580,-6836
1217,-19584,-6862
1218,-19572,-6878
1219,-19588,-6900
1220,-19584,-6920
1221,-19576,-6892
1222,-19568,-6884
1223,-19580,-6890
1224,-19592,-6878
1225,-19592,-6886
1226,-19564,-6918
1227,-19576,-6914
1228,-19572,-6908
1229,-19540,-6896
1230,-19572,-6896
1231,-19532,-6900
1232,-19588,-6904
1233,-19592,-6896
1234,-19600,-6892
1235,-19596,-6934
1236,-19608,-6920
1237,-19584,-6926
1238,-19596,-6982
1239,-19620,-7008
1240,-19612,-7028
1241,-19608,-7018
1242,-19604,-7034
1243,-19584,-7032
1244,-19568,-7026
1245,-19580,-7050
1246,-19608,-7064
1247,-19604,-7090
1248,-19596,-7100
1249,-19616,-7128
1250,-19620,-7112
1251,-19600,-7148
1252,-19580,-7180
1253,-19580,-7158
1254,-19576,-7148
1255,-19592,-7174
1256,-19608,-7204
1257,-19592,-7226
1258,-19600,-7216
1259,-19600,-7234
1260,-19612,-7266
1261,-19608,-7264
1262,-19580,-7252
1263,-19624,-7260
1264,-19628,-7272
1265,-19616,-7258
1266,-19608,-7270
1267,-19612,-7278
1268,-19640,-7262
1269,-19644,-7284
1270,-19628,-7292
1271,-19588,-7268
1272,-19580,-7240
1273,-19596,-7264
1274,-19600,-7278
1275,-19604,-7280
1276,-19608,-7266
1277,-19620,-7264
1278,-19584,-7294
1279,-19560,-7260
1280,-19588,-7272
1281,-19604,-7312
1282,-19616,-7332
1283,-19620,-7330
1284,-19624,-7380
1285,-19596,-7394
1286,-19584,-7366
1287,-19624,-7406
1288,-19632,-7398
1289,-19620,-7408
1290,-19588,-7424
1291,-19628,-7432
1292,-19636,-7416
1293,-19620,-7434
1294,-19608,-7450
1295,-19620,-7452
1296,-19640,-7480
1297,-19624,-7504
1298,-19612,-7480
1299,-19636,-7514
1300,-19632,-7518
1301,-19636,-7560
1302,-19628,-7556
1303,-19628,-7544
1304,-19604,-7558
1305,-19628,-7538
1306,-19632,-7560
1307,-19616,-7548
1308,-19612,-7548
1309,-19588,-7584
1310,-19640,-7600
1311,-19624,-7598
1312,-19624,-7612
1313,-19620,-7638
1314,-19616,-7628
1315,-19624,-7642
1316,-19596,-7636
1317,-19596,-7652
1318,-19632,-7652
1319,-19612,-7642
1320,-19628,-7598
1321,-19620,-7582
1322,-19644,-7580
1323,-19660,-7584
1324,-19652,-7590
1325,-19640,-7624
1326,-19652,-7608
1327,-19652,-7626
1328,-19656,-7624
1329,-19644,-7644
1330,-19632,-7650
1331,-19592,-7648
1332,-19612,-7622
1333,-19608,-7632
1334,-19608,-7612
1335,-19608,-7602
1336,-19624,-7654
1337,-19608,-7656
1338,-19632,-7646
1339,-19644,-7650
1340,-19604,-7638
1341,-19604,-7658
1342,-19620,-7664
1343,-19652,-7658
1344,-19660,-7652
1345,-19644,-7670
1346,-19656,-7694
1347,-19664,-7690
1348,-19648,-7694
1349,-19640,-7706
1350,-19636,-7702
1351,-19652,-7708
1352,-19656,-7734
1353,-19640,-7734
1354,-19632,-7744
1355,-19640,-7754
1356,-19664,-7780
1357,-19660,-7778
1358,-19656,-7758
1359,-19668,-7750
1360,-19656,-7756
1361,-19624,-7726
1362,-19624,-7728
1363,-19616,-7738
1364,-19608,-7728
1365,-19624,-7752
1366,-19648,-7776
1367,-19636,-7742
1368,-19632,-7740
1369,-19620,-7766
1370,-19640,-7788
1371,-19644,-7786
1372,-19644,-7780
1373,-19652,-7784
1374,-19648,-7768
1375,-19656,-7780
1376,-19664,-7804
1377,-19644,-7792
1378,-19644,-7810
1379,-19644,-7808
1380,-19636,-7810
1381,-19660,-7820
1382,-19636,-7814
1383,-19632,-7784
1384,-19652,-7792
1385,-19652,-7808
1386,-19640,-7790
1387,-19660,-7782
1388,-19632,-7772
1389,-19644,-7760
1390,-19640,-7782
1391,-19644,-7778
1392,-19620,-7760
1393,-19636,-7758
1394,-19640,-7792
1395,-19664,-7788
1396,-19668,-7782
1397,-19660,-7822
1398,-19668,-7842
