Step,Energy,Magnetisation
264,-92,78
265,-92,86
266,-96,94
267,-96,94
268,-96,90
269,-96,88
270,-92,94
271,-92,88
272,-88,82
273,-88,78
274,-88,82
275,-92,80
276,-92,86
277,-92,84
278,-92,82
279,-92,72
280,-92,70
281,-92,64
282,-92,64
283,-88,68
284,-88,74
285,-88,70
286,-88,74
287,-92,76
288,-92,68
289,-92,72
290,-92,64
291,-92,58
292,-92,58
293,-92,66
294,-92,72
295,-92,68
296,-92,76
297,-92,80
298,-92,84
299,-92,82
300,-92,84
301,-96,88
302,-92,86
303,-92,84
304,-92,88
305,-92,88
306,-96,96
307,-96,96
308,-96,98
309,-92,88
310,-92,88
311,-92,86
312,-92,76
313,-92,76
314,-92,72
315,-92,64
316,-92,68
317,-88,68
318,-92,64
319,-92,56
320,-92,48
321,-92,52
322,-92,48
323,-92,42
324,-92,30
325,-92,28
326,-88,40
327,-80,38
328,-84,32
329,-84,40
330,-84,38
331,-88,38
332,-88,44
333,-88,42
334,-88,36
335,-88,36
336,-88,38
337,-88,32
338,-88,40
339,-88,44
340,-88,40
341,-88,52
342,-92,58
343,-92,58
344,-92,56
345,-96,58
346,-96,56
347,-96,58
348,-96,56
349,-96,54
350,-88,42
351,-92,42
352,-92,32
353,-92,16
354,-92,22
355,-92,12
356,-92,10
357,-92,2
358,-92,10
359,-92,4
360,-92,4
361,-92,-8
362,-88,-6
363,-88,4
364,-92,-2
365,-92,-14
366,-88,-12
367,-88,-12
368,-92,2
369,-92,-2
370,-92,-2
371,-88,0
372,-92,-2
373,-92,-2
374,-92,-2
375,-92,-18
376,-92,-20
377,-92,-16
378,-92,-18
379,-92,-14
380,-92,-10
381,-92,-2
382,-92,-2
383,-88,-2
384,-88,-12
385,-88,-12
386,-92,-14
387,-88,-2
388,-84,-4
389,-84,-12
390,-84,-10
391,-84,6
392,-88,0
393,-88,-2
394,-88,2
395,-92,-2
396,-96,2
397,-96,6
398,-96,6
399,-96,12
400,-92,2
401,-92,6
402,-96,0
403,-96,-4
404,-96,-2
405,-96,-2
406,-96,-4
407,-96,-14
408,-96,-14
409,-96,-18
410,-96,-16
411,-96,-20
412,-96,-20
413,-96,-18
414,-92,-14
415,-96,-26
416,-96,-18
417,-92,-14
418,-92,-22
419,-92,-14
420,-92,-22
421,-92,-20
422,-92,-18
423,-92,-10
424,-92,-16
425,-92,-16
426,-92,-16
427,-92,-12
428,-92,-18
429,-92,-8
430,-92,-6
431,-92,-16
432,-92,-16
433,-92,-24
434,-92,-26
435,-88,-32
436,-88,-34
437,-92,-42
438,-92,-40
439,-88,-40
440,-92,-42
441,-92,-52
442,-88,-60
443,-92,-72
444,-92,-74
445,-92,-72
446,-92,-74
447,-92,-78
448,-96,-74
449,-96,-78
450,-96,-78
451,-96,-76
452,-96,-82
453,-96,-88
454,-96,-88
455,-96,-90
456,-96,-84
457,-96,-82
458,-96,-88
459,-96,-90
460,-96,-88
461,-96,-90
462,-92,-88
463,-92,-84
464,-88,-76
465,-92,-84
466,-92,-88
467,-92,-92
468,-92,-92
469,-92,-90
470,-96,-88
471,-96,-90
472,-96,-86
473,-96,-88
474,-96,-90
475,-92,-82
476,-92,-84
477,-88,-74
478,-84,-64
479,-88,-62
480,-88,-52
481,-88,-64
482,-88,-60
483,-84,-70
484,-88,-68
485,-88,-68
486,-84,-74
487,-76,-70
488,-84,-78
489,-92,-84
490,-96,-88
491,-96,-92
492,-96,-90
493,-96,-94
494,-96,-96
495,-92,-94
496,-96,-88
497,-96,-92
498,-96,-98
499,-96,-94
500,-96,-90
501,-96,-88
502,-96,-90
503,-92,-86
504,-92,-84
505,-92,-76
506,-92,-72
507,-92,-70
508,-92,-68
509,-92,-56
510,-92,-46
511,-92,-48
512,-84,-40
513,-88,-36
514,-84,-34
515,-88,-36
516,-88,-46
517,-92,-54
518,-92,-48
519,-88,-34
520,-88,-22
521,-88,-24
522,-88,-32
523,-84,-36
524,-80,-34
525,-84,-40
526,-84,-34
527,-84,-46
528,-84,-46
529,-84,-48
530,-84,-54
531,-84,-64
532,-84,-64
533,-84,-54
534,-88,-60
535,-88,-60
536,-92,-62
537,-92,-62
538,-92,-52
539,-92,-46
540,-92,-46
541,-92,-48
542,-92,-58
543,-92,-46
544,-92,-48
545,-92,-60
546,-88,-60
547,-96,-64
548,-96,-66
549,-92,-60
550,-96,-74
551,-96,-70
552,-92,-76
553,-96,-78
554,-96,-76
555,-92,-70
556,-96,-70
557,-96,-76
558,-96,-76
559,-96,-76
560,-96,-82
561,-92,-72
562,-92,-68
563,-92,-66
564,-88,-60
565,-96,-56
566,-96,-58
567,-96,-56
568,-96,-52
569,-96,-50
570,-96,-54
571,-96,-50
572,-96,-46
573,-96,-44
574,-96,-40
575,-96,-34
576,-96,-34
577,-92,-30
578,-92,-34
579,-92,-34
580,-92,-44
581,-92,-40
582,-92,-40
583,-92,-36
584,-92,-34
585,-92,-48
586,-92,-46
587,-92,-44
588,-92,-46
589,-96,-52
590,-92,-48
591,-92,-52
592,-92,-56
593,-92,-60
594,-92,-60
595,-92,-60
596,-92,-58
597,-92,-52
598,-88,-50
599,-88,-62
600,-92,-76
601,-92,-78
602,-96,-82
603,-96,-84
604,-92,-78
605,-92,-82
606,-92,-80
607,-92,-80
608,-92,-76
609,-92,-76
610,-92,-76
611,-96,-82
612,-96,-82
613,-96,-82
614,-96,-80
615,-92,-84
616,-92,-82
617,-88,-80
618,-92,-82
619,-92,-78
620,-92,-78
621,-92,-80
622,-92,-82
623,-88,-82
624,-88,-78
625,-88,-70
626,-92,-68
627,-92,-68
628,-88,-62
629,-84,-46
630,-88,-44
631,-88,-48
632,-92,-56
633,-92,-58
634,-96,-58
635,-96,-52
636,-92,-52
637,-92,-52
638,-96,-50
639,-96,-46
640,-96,-44
641,-96,-46
642,-96,-52
643,-96,-46
644,-96,-46
645,-96,-40
646,-84,-36
647,-92,-42
648,-92,-42
649,-92,-42
650,-92,-48
651,-92,-50
652,-92,-58
653,-92,-60
654,-92,-66
655,-92,-64
656,-92,-70
657,-92,-70
658,-96,-78
659,-96,-88
660,-96,-88
661,-92,-90
662,-92,-84
663,-92,-72
664,-88,-70
665,-92,-86
666,-92,-84
667,-88,-84
668,-92,-86
669,-92,-80
670,-92,-76
671,-92,-80
672,-92,-78
673,-92,-70
674,-88,-68
675,-92,-74
676,-88,-82
677,-92,-94
678,-92,-78
679,-92,-80
680,-92,-78
681,-92,-78
682,-92,-80
683,-92,-78
684,-92,-80
685,-92,-82
686,-92,-76
687,-92,-82
688,-92,-84
689,-92,-82
690,-92,-76
691,-88,-66
692,-84,-66
693,-88,-70
694,-88,-70
695,-88,-60
696,-88,-60
697,-92,-64
698,-92,-60
699,-92,-62
700,-88,-60
701,-92,-64
702,-92,-76
703,-92,-78
704,-92,-74
705,-92,-70
706,-92,-64
707,-92,-60
708,-92,-62
709,-92,-54
710,-92,-54
711,-92,-46
712,-92,-46
713,-92,-44
714,-92,-34
715,-92,-32
716,-92,-28
717,-92,-26
718,-92,-16
719,-92,-16
720,-92,-20
721,-92,-26
722,-92,-24
723,-88,-22
724,-84,-18
725,-88,-14
726,-88,-14
727,-88,-4
728,-88,-2
729,-88,-18
730,-88,-20
731,-88,-16
732,-76,-10
733,-76,-18
734,-88,-28
735,-88,-30
736,-88,-22
737,-88,-16
738,-88,-18
739,-88,-20
740,-84,2
741,-92,-2
742,-92,-2
743,-92,-4
744,-92,2
745,-88,10
746,-92,22
747,-92,22
748,-92,16
749,-92,18
750,-92,16
751,-92,22
752,-88,32
753,-88,38
754,-88,16
755,-88,16
756,-92,14
757,-88,22
758,-92,18
759,-92,18
760,-92,26
761,-92,30
762,-92,20
763,-92,10
764,-92,16
765,-88,8
766,-88,12
767,-88,14
768,-92,12
769,-92,2
770,-92,2
771,-88,4
772,-88,10
773,-88,-12
774,-88,-16
775,-88,-12
776,-88,-2
777,-88,-14
778,-84,-16
779,-84,-20
780,-80,-22
781,-84,-24
782,-84,-18
783,-84,-26
784,-84,-14
785,-84,-6
786,-84,-18
787,-84,-12
788,-84,-26
789,-84,-10
790,-84,-8
791,-84,-20
792,-84,-26
793,-84,-42
794,-88,-34
795,-88,-36
796,-88,-36
797,-84,-38
798,-88,-38
799,-88,-26
800,-88,-34
801,-88,-24
802,-88,-34
803,-88,-50
804,-88,-40
805,-88,-36
806,-88,-36
807,-88,-40
808,-88,-36
809,-88,-50
810,-88,-58
811,-88,-52
812,-88,-56
813,-88,-42
814,-88,-28
815,-88,-32
816,-88,-32
817,-92,-22
818,-92,-26
819,-92,-18
820,-92,-8
821,-92,-18
822,-92,-26
823,-92,-20
824,-84,0
825,-84,2
826,-84,2
827,-88,0
828,-88,-2
829,-88,0
830,-88,-2
831,-88,6
832,-88,2
833,-88,0
834,-88,0
835,-88,-4
836,-88,-12
837,-88,-12
838,-88,-20
839,-88,-18
840,-92,-28
841,-92,-30
842,-92,-36
843,-92,-46
844,-92,-46
845,-92,-44
846,-92,-54
847,-92,-54
848,-92,-60
849,-92,-64
850,-92,-68
851,-92,-70
852,-88,-66
853,-92,-60
854,-88,-50
855,-88,-58
856,-88,-48
857,-88,-40
858,-84,-30
859,-84,-38
860,-84,-34
861,-84,-20
862,-88,-30
863,-88,-28
864,-88,-42
865,-88,-42
866,-88,-42
867,-88,-42
868,-88,-62
869,-88,-62
870,-88,-62
871,-84,-52
872,-88,-54
873,-88,-46
874,-92,-38
875,-88,-38
876,-92,-40
877,-92,-40
878,-92,-34
879,-96,-34
880,-96,-32
881,-96,-42
882,-96,-40
883,-96,-40
884,-96,-44
885,-96,-46
886,-92,-46
887,-92,-48
888,-92,-46
889,-92,-36
890,-96,-40
891,-96,-44
892,-96,-48
893,-96,-44
894,-96,-46
895,-96,-52
896,-96,-52
897,-96,-52
898,-92,-62
899,-92,-68
900,-88,-64
901,-92,-64
902,-92,-58
903,-88,-68
904,-88,-70
905,-92,-72
906,-88,-62
907,-88,-56
908,-92,-56
909,-92,-54
910,-92,-58
911,-88,-56
912,-88,-54
913,-88,-50
914,-88,-48
915,-92,-60
916,-92,-52
917,-92,-62
918,-92,-58
919,-92,-62
920,-92,-60
921,-92,-68
922,-92,-64
923,-92,-64
924,-92,-58
925,-92,-56
926,-92,-48
927,-96,-60
928,-96,-60
929,-96,-64
930,-96,-64
931,-96,-66
932,-96,-76
933,-96,-76
934,-96,-80
935,-88,-78
936,-88,-74
937,-88,-74
938,-92,-70
939,-88,-64
940,-88,-64
941,-88,-66
942,-88,-72
943,-88,-74
944,-88,-72
945,-84,-62
946,-84,-66
947,-84,-66
948,-88,-70
949,-88,-76
950,-88,-82
951,-92,-84
952,-92,-90
953,-96,-96
954,-96,-96
955,-96,-96
956,-96,-96
957,-100,-100
958,-100,-100
959,-100,-100
960,-96,-98
961,-100,-100
962,-96,-96
963,-96,-96
964,-96,-94
965,-92,-94
966,-92,-96
967,-96,-88
968,-96,-88
969,-96,-88
970,-96,-82
971,-96,-82
972,-96,-80
973,-96,-84
974,-96,-84
975,-96,-86
976,-96,-84
977,-96,-86
978,-96,-86
979,-96,-88
980,-96,-88
981,-96,-90
982,-96,-92
983,-92,-80
984,-92,-76
985,-92,-78
986,-92,-76
987,-92,-78
988,-92,-88
989,-84,-88
990,-96,-96
991,-96,-96
992,-96,-94
993,-96,-94
994,-96,-88
995,-96,-86
996,-96,-82
997,-96,-84
998,-92,-84
999,-96,-86
1000,-92,-86
1001,-92,-82
1002,-88,-78
1003,-88,-68
1004,-88,-66
1005,-88,-54
1006,-88,-54
1007,-88,-48
1008,-88,-32
1009,-88,-26
1010,-88,-24
1011,-88,-30
1012,-88,-14
1013,-88,-8
1014,-88,-14
1015,-92,-6
1016,-92,2
1017,-92,12
1018,-92,12
1019,-92,8
1020,-88,2
1021,-88,-4
1022,-88,-14
1023,-88,-10
1024,-88,0
1025,-88,-10
1026,-88,-8
1027,-92,-6
1028,-92,-10
1029,-92,-20
1030,-92,-22
1031,-92,-20
1032,-92,-16
1033,-88,-20
1034,-92,-16
1035,-92,-18
1036,-92,-14
1037,-92,-16
1038,-92,-20
1039,-92,-20
1040,-92,-26
1041,-92,-22
1042,-92,-22
1043,-92,-24
1044,-92,-22
1045,-92,-22
1046,-92,-30
1047,-92,-32
1048,-92,-34
1049,-92,-34
1050,-92,-36
1051,-92,-42
1052,-88,-38
1053,-88,-36
1054,-88,-32
1055,-88,-24
1056,-88,-20
1057,-88,-10
1058,-92,-2
1059,-96,-6
1060,-96,-6
1061,-92,-4
1062,-88,-4
1063,-88,2
1064,-88,6
1065,-88,0
1066,-88,-4
1067,-88,-2
1068,-92,6
1069,-92,8
1070,-92,0
1071,-92,-4
1072,-92,2
1073,-92,4
1074,-92,6
1075,-92,6
1076,-92,2
1077,-92,2
1078,-92,6
1079,-92,10
1080,-88,10
1081,-88,10
1082,-88,10
1083,-88,26
1084,-88,28
1085,-80,32
1086,-88,36
1087,-88,32
1088,-88,26
1089,-88,26
1090,-88,22
1091,-92,34
1092,-92,24
1093,-92,20
1094,-92,32
1095,-88,34
1096,-88,36
1097,-92,32
1098,-92,20
1099,-92,20
1100,-92,20
1101,-92,24
1102,-92,28
1103,-92,26
1104,-88,22
1105,-84,20
1106,-84,20
1107,-84,24
1108,-88,32
1109,-88,30
1110,-88,22
1111,-88,24
1112,-88,30
1113,-84,18
1114,-84,8
1115,-84,8
1116,-88,16
1117,-88,12
1118,-88,14
1119,-84,-2
1120,-80,-6
1121,-84,-6
1122,-88,-10
1123,-88,-16
1124,-88,-22
1125,-88,-26
1126,-88,-20
1127,-88,-28
1128,-84,-36
1129,-84,-34
1130,-84,-42
1131,-84,-36
1132,-84,-36
1133,-84,-32
1134,-88,-36
1135,-92,-38
1136,-92,-38
1137,-92,-38
1138,-92,-48
1139,-92,-56
1140,-92,-60
1141,-88,-52
1142,-88,-58
1143,-88,-48
1144,-88,-52
1145,-88,-56
1146,-88,-44
1147,-88,-40
1148,-88,-40
1149,-88,-32
1150,-88,-42
1151,-84,-30
1152,-84,-26
1153,-84,-24
1154,-84,-14
1155,-84,-30
1156,-88,-32
1157,-88,-32
1158,-88,-28
1159,-92,-16
1160,-88,-12
1161,-84,0
1162,-84,-2
1163,-84,-10
1164,-84,-4
1165,-88,0
1166,-92,2
1167,-84,16
1168,-84,22
1169,-84,34
1170,-88,34
1171,-88,36
1172,-88,32
1173,-88,34
1174,-88,32
1175,-88,32
1176,-88,38
1177,-88,40
1178,-88,36
1179,-88,34
1180,-88,32
1181,-88,40
1182,-88,40
1183,-88,42
1184,-88,38
1185,-88,38
1186,-84,42
1187,-84,44
1188,-84,36
1189,-88,18
1190,-92,-2
1191,-92,-2
1192,-92,0
1193,-96,-2
1194,-92,4
1195,-92,6
1196,-92,0
1197,-92,0
1198,-96,-4
1199,-96,-10
1200,-92,-8
1201,-96,-16
1202,-96,-22
1203,-96,-22
1204,-96,-16
1205,-96,-18
1206,-92,-18
1207,-92,-14
1208,-96,-14
1209,-92,-14
1210,-92,-14
1211,-92,-16
1212,-92,-22
1213,-92,-20
1214,-92,-26
1215,-92,-12
1216,-92,-14
1217,-96,-18
1218,-96,-22
1219,-96,-18
1220,-96,-24
1221,-96,-28
1222,-96,-28
1223,-96,-30
1224,-96,-30
1225,-96,-24
1226,-96,-24
1227,-96,-22
1228,-96,-24
1229,-96,-26
1230,-96,-22
1231,-96,-24
1232,-96,-18
1233,-96,-16
1234,-96,-14
1235,-96,-18
1236,-96,-12
1237,-96,-10
1238,-92,-14
1239,-84,-18
1240,-88,-14
1241,-88,-8
1242,-88,-18
1243,-88,-22
1244,-92,-32
1245,-92,-34
1246,-96,-48
1247,-96,-50
1248,-96,-54
1249,-96,-52
1250,-96,-48
1251,-92,-48
1252,-92,-48
1253,-92,-52
1254,-88,-42
1255,-88,-42
1256,-92,-46
1257,-96,-46
1258,-96,-42
1259,-96,-50
1260,-96,-52
1261,-92,-46
1262,-92,-38
1263,-92,-44
1264,-96,-50
1265,-92,-54
1266,-92,-50
1267,-96,-54
1268,-96,-58
1269,-88,-56
1270,-88,-60
1271,-84,-52
1272,-96,-52
1273,-96,-46
1274,-96,-44
1275,-96,-44
1276,-96,-40
1277,-96,-42
1278,-96,-40
1279,-96,-38
1280,-96,-38
1281,-96,-34
1282,-96,-34
1283,-96,-34
1284,-96,-36
1285,-92,-32
1286,-92,-34
1287,-92,-28
1288,-92,-26
1289,-92,-28
1290,-92,-36
1291,-92,-22
1292,-92,-18
1293,-92,-14
1294,-88,-14
1295,-92,-8
1296,-92,-10
1297,-92,-8
1298,-92,-10
1299,-96,-6
1300,-96,-2
1301,-96,-2
1302,-96,-2
1303,-92,2
1304,-92,14
1305,-92,20
1306,-88,18
1307,-88,12
1308,-92,18
1309,-88,12
1310,-88,6
1311,-88,-2
1312,-88,-2
1313,-92,-4
1314,-92,-8
1315,-92,-10
1316,-92,-4
1317,-92,12
1318,-92,18
1319,-92,26
1320,-92,26
1321,-92,26
1322,-92,30
1323,-92,28
1324,-92,26
1325,-96,30
1326,-96,40
1327,-96,36
1328,-96,32
1329,-96,34
1330,-92,30
1331,-92,34
1332,-92,36
1333,-88,38
1334,-92,34
1335,-92,36
1336,-96,40
1337,-92,38
1338,-92,40
1339,-96,44
1340,-96,38
1341,-96,38
1342,-96,32
1343,-96,38
1344,-96,42
1345,-96,42
1346,-96,44
1347,-96,50
1348,-96,54
1349,-92,52
1350,-96,52
1351,-92,48
1352,-96,58
1353,-96,56
1354,-96,46
1355,-96,46
1356,-96,54
1357,-96,50
1358,-96,52
1359,-96,48
1360,-96,50
1361,-96,58
1362,-96,68
1363,-96,68
1364,-96,72
1365,-92,86
1366,-84,76
1367,-88,76
1368,-92,78
1369,-84,74
1370,-92,80
1371,-92,86
1372,-92,80
1373,-92,82
1374,-92,84
1375,-92,86
1376,-92,80
1377,-92,78
1378,-92,80
1379,-92,80
1380,-92,84
1381,-96,80
1382,-96,82
1383,-92,76
1384,-96,72
1385,-96,74
1386,-92,84
1387,-92,86
1388,-92,90
1389,-92,82
1390,-92,82
1391,-92,90
1392,-92,90
1393,-92,88
1394,-92,90
1395,-92,86
1396,-92,82
1397,-96,86
1398,-96,84
1399,-96,82
1400,-92,80
1401,-92,84
1402,-92,78
1403,-96,78
1404,-96,80
1405,-92,68
1406,-92,72
1407,-92,70
1408,-92,68
1409,-92,54
1410,-92,58
1411,-92,62
1412,-92,72
1413,-92,78
1414,-92,76
1415,-92,86
1416,-96,90
1417,-96,90
1418,-96,84
1419,-96,72
1420,-96,76
1421,-96,80
1422,-96,82
1423,-96,78
1424,-96,72
1425,-92,80
1426,-96,88
1427,-96,90
1428,-96,90
1429,-96,90
1430,-96,90
1431,-96,90
1432,-96,88
1433,-96,90
1434,-96,90
1435,-96,92
1436,-96,94
1437,-96,94
1438,-96,94
1439,-92,90
1440,-92,92
1441,-92,84
1442,-88,86
1443,-88,84
1444,-88,80
1445,-88,76
1446,-88,78
1447,-88,74
1448,-88,74
1449,-88,76
1450,-92,72
1451,-92,76
1452,-92,68
1453,-92,78
1454,-92,76
1455,-92,68
1456,-92,60
1457,-92,58
1458,-88,50
1459,-88,50
1460,-92,60
1461,-92,66
1462,-92,68
1463,-92,64
1464,-88,54
1465,-88,58
1466,-92,54
1467,-92,52
1468,-92,54
1469,-92,58
1470,-92,60
1471,-88,62
1472,-96,66
1473,-96,68
1474,-96,72
1475,-96,78
1476,-96,72
1477,-96,78
1478,-96,74
1479,-92,66
1480,-92,68
1481,-92,66
1482,-92,60
1483,-92,68
1484,-92,56
1485,-88,52
1486,-88,60
1487,-88,50
1488,-88,46
1489,-80,36
1490,-84,32
1491,-88,20
1492,-88,32
1493,-88,26
1494,-88,26
1495,-84,10
1496,-84,10
1497,-88,4
1498,-88,2
1499,-88,10
1500,-88,18
1501,-88,18
1502,-88,12
1503,-88,10
1504,-88,22
1505,-88,28
1506,-88,20
1507,-88,20
1508,-88,26
1509,-88,34
1510,-88,24
1511,-84,40
1512,-88,46
1513,-88,30
1514,-88,40
1515,-88,34
1516,-88,38
1517,-88,32
1518,-88,20
1519,-88,34
1520,-84,30
1521,-84,26
1522,-84,30
1523,-84,38
1524,-88,32
1525,-88,18
1526,-88,10
1527,-88,6
1528,-84,10
1529,-84,16
1530,-84,-4
1531,-84,-12
1532,-84,-2
1533,-88,-8
1534,-92,-16
1535,-92,-18
1536,-92,-14
1537,-92,-8
1538,-92,-10
1539,-88,-6
1540,-92,-4
1541,-92,-6
1542,-84,-8
1543,-88,-2
1544,-88,2
1545,-84,14
1546,-84,20
1547,-88,24
1548,-92,24
1549,-92,24
1550,-92,22
1551,-92,20
1552,-92,20
1553,-92,18
1554,-88,20
1555,-88,12
1556,-92,16
1557,-92,22
1558,-92,16
1559,-92,10
1560,-92,14
1561,-92,12
1562,-92,14
1563,-92,4
1564,-92,2
1565,-92,6
1566,-92,10
1567,-92,30
1568,-92,38
1569,-92,48
1570,-92,40
1571,-92,44
1572,-92,46
1573,-92,56
1574,-96,56
1575,-96,54
1576,-96,56
1577,-96,50
1578,-96,46
1579,-96,48
1580,-96,48
1581,-96,50
1582,-96,54
1583,-92,44
1584,-92,40
1585,-92,30
1586,-92,30
1587,-92,32
1588,-92,42
1589,-92,36
1590,-92,40
1591,-92,28
1592,-92,28
1593,-92,28
1594,-92,32
1595,-92,38
1596,-92,46
1597,-96,60
1598,-96,62
1599,-96,70
1600,-96,66
1601,-96,70
1602,-96,68
1603,-96,72
1604,-92,68
1605,-96,78
1606,-96,80
1607,-96,78
1608,-96,84
1609,-96,74
1610,-96,72
1611,-96,66
1612,-96,64
1613,-96,66
1614,-96,68
1615,-96,66
1616,-96,66
1617,-96,66
1618,-92,66
1619,-92,66
1620,-92,64
1621,-96,68
1622,-96,66
1623,-96,70
1624,-96,74
1625,-96,66
1626,-92,64
1627,-92,62
1628,-96,70
1629,-96,70
1630,-96,76
1631,-96,74
1632,-96,74
1633,-96,72
1634,-96,68
1635,-96,66
1636,-96,70
1637,-96,74
1638,-96,76
1639,-96,80
1640,-96,78
1641,-96,78
1642,-96,76
1643,-96,76
1644,-92,76
1645,-96,82
1646,-96,86
1647,-96,86
1648,-96,80
1649,-96,78
1650,-96,78
1651,-92,72
1652,-96,68
1653,-96,68
1654,-96,66
1655,-96,64
1656,-96,62
1657,-96,60
1658,-96,68
1659,-96,68
1660,-96,70
1661,-96,66
1662,-92,58
1663,-92,60
1664,-92,54
1665,-96,44
1666,-96,48
1667,-96,52
1668,-92,48
1669,-92,58
1670,-92,70
1671,-92,76
1672,-96,78
1673,-96,78
1674,-92,80
1675,-96,82
1676,-96,82
1677,-92,82
1678,-92,84
1679,-92,82
1680,-92,80
1681,-92,68
1682,-92,60
1683,-88,56
1684,-88,50
1685,-92,48
1686,-88,54
1687,-88,48
1688,-92,44
1689,-96,42
1690,-96,36
1691,-96,36
1692,-96,38
1693,-96,36
1694,-96,38
1695,-96,38
1696,-96,40
1697,-96,38
1698,-96,34
1699,-96,38
1700,-96,32
1701,-96,26
1702,-92,18
1703,-92,16
1704,-92,22
1705,-96,30
1706,-96,26
1707,-96,24
1708,-96,20
1709,-96,16
1710,-96,14
1711,-96,18
1712,-96,22
1713,-96,22
1714,-92,14
1715,-92,18
1716,-92,16
1717,-92,16
1718,-88,10
1719,-92,20
1720,-92,10
1721,-88,6
1722,-88,2
1723,-88,0
1724,-88,-4
1725,-88,10
1726,-84,8
1727,-84,10
1728,-84,24
1729,-84,10
1730,-80,8
1731,-84,4
1732,-84,12
1733,-84,6
1734,-84,16
1735,-84,14
1736,-84,10
1737,-84,28
1738,-76,32
1739,-80,28
1740,-80,24
1741,-80,28
1742,-80,18
1743,-84,20
1744,-84,18
1745,-88,24
1746,-88,34
1747,-88,26
1748,-88,20
1749,-88,20
1750,-88,16
1751,-88,24
1752,-84,30
1753,-84,22
1754,-84,14
1755,-88,10
1756,-92,-12
1757,-92,-10
1758,-92,-6
1759,-92,-4
1760,-92,-10
1761,-92,-14
1762,-88,-10
1763,-88,-14
1764,-92,-28
