Step,Energy,Magnetisation
332,-76,-18
333,-76,-8
334,-76,-16
335,-76,-22
336,-76,-28
337,-84,-18
338,-80,-12
339,-80,-18
340,-80,-24
341,-76,-24
342,-80,-8
343,-76,2
344,-72,8
345,-72,18
346,-64,24
347,-68,24
348,-72,22
349,-76,30
350,-76,26
351,-72,32
352,-76,32
353,-72,20
354,-72,16
355,-84,8
356,-80,4
357,-84,-16
358,-80,-22
359,-80,-12
360,-76,-18
361,-76,-12
362,-80,-4
363,-80,0
364,-80,-4
365,-76,-12
366,-80,-12
367,-80,-14
368,-76,-22
369,-76,-26
370,-76,-26
371,-84,-36
372,-80,-34
373,-84,-32
374,-80,-22
375,-76,-18
376,-76,-16
377,-76,-4
378,-80,14
379,-80,0
380,-76,10
381,-84,26
382,-76,28
383,-76,6
384,-76,6
385,-72,10
386,-72,4
387,-76,-2
388,-80,-20
389,-72,-26
390,-76,-18
391,-72,-30
392,-68,-32
393,-72,-28
394,-76,-24
395,-72,-30
396,-76,-30
397,-80,-22
398,-80,-36
399,-80,-40
400,-80,-44
401,-80,-50
402,-80,-52
403,-80,-38
404,-80,-32
405,-80,-40
406,-68,-34
407,-72,-26
408,-76,-24
409,-80,-30
410,-84,-24
411,-84,-16
412,-88,-22
413,-84,-22
414,-76,-28
415,-76,-28
416,-76,-22
417,-80,-26
418,-80,-26
419,-84,-48
420,-80,-38
421,-80,-20
422,-88,-16
423,-88,-22
424,-84,-14
425,-84,-12
426,-80,-2
427,-72,2
428,-76,-6
429,-68,4
430,-72,6
431,-72,2
432,-72,10
433,-72,10
434,-76,20
435,-76,4
436,-72,14
437,-76,32
438,-76,24
439,-72,22
440,-72,24
441,-76,16
442,-64,12
443,-68,4
444,-68,-2
445,-64,6
446,-68,2
447,-64,0
448,-76,-6
449,-72,2
450,-72,-6
451,-68,-16
452,-76,-14
453,-76,-30
454,-84,-30
455,-80,-28
456,-80,-18
457,-80,-20
458,-80,-30
459,-80,-28
460,-80,-20
461,-84,-20
462,-84,-16
463,-76,-12
464,-76,-8
465,-72,0
466,-72,16
467,-84,22
468,-80,26
469,-80,32
470,-80,30
471,-88,42
472,-88,48
473,-84,44
474,-84,48
475,-76,38
476,-80,30
477,-80,32
478,-84,34
479,-88,30
480,-88,32
481,-88,30
482,-84,26
483,-84,22
484,-84,16
485,-84,14
486,-84,14
487,-84,12
488,-76,10
489,-72,2
490,-72,-4
491,-76,-6
492,-72,-16
493,-80,-20
494,-84,-22
495,-76,-26
496,-68,-34
497,-72,-8
498,-72,-6
499,-76,-2
500,-80,-2
501,-80,-6
502,-80,0
503,-80,4
504,-76,2
505,-76,0
506,-68,-12
507,-76,-10
508,-76,-2
509,-76,14
510,-68,22
511,-76,24
512,-84,6
513,-80,2
514,-76,6
515,-80,18
516,-84,10
517,-76,14
518,-80,12
519,-92,12
520,-80,10
521,-88,12
522,-84,0
523,-84,16
524,-76,18
525,-76,18
526,-80,22
527,-84,26
528,-80,10
529,-76,8
530,-80,6
531,-76,-16
532,-72,2
533,-64,12
534,-80,22
535,-76,18
536,-68,8
537,-72,0
538,-72,12
539,-64,20
540,-68,22
541,-68,34
542,-76,40
543,-72,44
544,-80,46
545,-80,42
546,-88,28
547,-76,30
548,-72,38
549,-68,42
550,-68,50
551,-68,38
552,-72,26
553,-76,26
554,-76,28
555,-72,28
556,-76,48
557,-88,70
558,-88,62
559,-80,48
560,-76,28
561,-80,34
562,-76,38
563,-80,22
564,-76,26
565,-76,24
566,-76,36
567,-76,26
568,-76,14
569,-68,-4
570,-64,0
571,-68,-2
572,-68,-4
573,-76,-2
574,-72,2
575,-80,6
576,-80,-6
577,-68,-2
578,-72,12
579,-76,8
580,-76,8
581,-72,16
582,-72,20
583,-76,10
584,-80,16
585,-84,18
586,-76,18
587,-68,22
588,-72,12
589,-68,-2
590,-76,-12
591,-68,-24
592,-68,-18
593,-72,-22
594,-72,-12
595,-76,-16
596,-76,-16
597,-76,-30
598,-72,-34
599,-64,-50
600,-76,-52
601,-76,-46
602,-76,-38
603,-80,-56
604,-76,-58
605,-76,-42
606,-76,-48
607,-76,-26
608,-84,-46
609,-88,-54
610,-80,-40
611,-80,-28
612,-76,-28
613,-76,-22
614,-76,-16
615,-80,-2
616,-80,2
617,-84,2
618,-80,-10
619,-76,-18
620,-76,-24
621,-76,-22
622,-64,-10
623,-76,-22
624,-80,-52
625,-80,-52
626,-80,-52
627,-80,-64
628,-80,-58
629,-68,-56
630,-72,-50
631,-72,-24
632,-76,-30
633,-76,-30
634,-76,-4
635,-76,-8
636,-76,-2
637,-68,0
638,-60,-12
639,-56,8
640,-52,14
641,-60,22
642,-64,32
643,-56,34
644,-60,26
645,-68,26
646,-72,28
647,-68,22
648,-64,16
649,-76,10
650,-76,28
651,-84,20
652,-88,22
653,-84,18
654,-84,14
655,-84,4
656,-76,0
657,-72,2
658,-76,8
659,-76,-6
660,-80,-10
661,-84,-16
662,-84,-14
663,-84,0
664,-84,-10
665,-76,-8
666,-72,22
667,-80,10
668,-72,22
669,-76,24
670,-76,26
671,-84,10
672,-80,14
673,-76,12
674,-72,18
675,-72,24
676,-68,26
677,-72,18
678,-72,18
679,-76,26
680,-72,14
681,-64,10
682,-72,10
683,-64,0
684,-68,-4
685,-72,0
686,-76,-2
687,-76,-6
688,-80,-6
689,-76,-8
690,-68,-18
691,-72,-16
692,-76,-16
693,-80,-24
694,-76,-38
695,-72,-46
696,-68,-34
697,-64,-18
698,-64,-18
699,-60,-14
700,-72,-18
701,-72,-22
702,-72,-20
703,-68,-22
704,-76,-26
705,-76,-28
706,-80,-32
707,-80,-40
708,-80,-38
709,-76,-32
710,-80,-26
711,-76,-22
712,-76,-20
713,-64,-6
714,-80,-18
715,-72,-2
716,-76,-2
717,-76,-8
718,-72,-2
719,-72,-14
720,-72,-8
721,-68,-20
722,-72,-24
723,-72,-36
724,-76,-28
725,-76,-32
726,-76,-16
727,-76,-2
728,-80,4
729,-80,8
730,-84,8
731,-80,8
732,-80,14
733,-80,32
734,-76,20
735,-76,12
736,-76,6
737,-80,12
738,-80,12
739,-80,-4
740,-76,-2
741,-76,10
742,-68,4
743,-80,12
744,-76,20
745,-72,22
746,-80,14
747,-76,24
748,-80,36
749,-84,44
750,-88,34
751,-80,34
752,-84,56
753,-80,52
754,-76,44
755,-76,34
756,-84,40
757,-76,40
758,-72,46
759,-80,42
760,-76,42
761,-80,48
762,-80,40
763,-80,20
764,-76,14
765,-76,10
766,-80,16
767,-80,0
768,-80,-6
769,-80,-4
770,-80,12
771,-76,24
772,-80,16
773,-76,22
774,-68,14
775,-68,4
776,-72,8
777,-76,-4
778,-76,-2
779,-72,4
780,-76,0
781,-80,-18
782,-80,-20
783,-76,-40
784,-84,-42
785,-76,-28
786,-72,-30
787,-72,-20
788,-68,-20
789,-68,-24
790,-64,-20
791,-64,-14
792,-80,-4
793,-76,-6
794,-80,-12
795,-76,-2
796,-68,-8
797,-68,-4
798,-80,-12
799,-76,-6
800,-68,-4
801,-76,-6
802,-80,-16
803,-80,-18
804,-80,-4
805,-76,2
806,-80,-2
807,-80,10
808,-84,8
809,-80,26
810,-80,18
811,-76,6
812,-72,18
813,-72,22
814,-72,20
815,-72,38
816,-80,40
817,-80,28
818,-84,30
819,-80,36
820,-80,30
821,-80,18
822,-80,16
823,-80,8
824,-80,10
825,-64,12
826,-76,-10
827,-72,-10
828,-68,-30
829,-76,-32
830,-72,-30
831,-72,-8
832,-76,-4
833,-68,-6
834,-68,6
835,-64,4
836,-64,14
837,-64,18
838,-68,2
839,-72,6
840,-76,-6
841,-72,-2
842,-68,-14
843,-76,-20
844,-76,-28
845,-80,-26
846,-80,-38
847,-80,-34
848,-80,-14
849,-80,-16
850,-80,-26
851,-76,-20
852,-76,-2
853,-72,-4
854,-72,2
855,-76,-14
856,-76,-26
857,-72,-26
858,-72,-20
859,-72,-14
860,-80,-28
861,-76,-16
862,-84,-8
863,-84,-26
864,-80,-20
865,-88,-2
866,-84,-14
867,-84,-4
868,-80,-6
869,-76,-2
870,-68,-12
871,-64,-12
872,-68,-16
873,-72,-4
874,-72,2
875,-64,6
876,-72,4
877,-68,0
878,-64,10
879,-72,8
880,-64,-4
881,-72,-16
882,-80,4
883,-72,2
884,-80,16
885,-76,20
886,-80,24
887,-76,24
888,-84,22
889,-80,6
890,-76,12
891,-72,12
892,-68,0
893,-64,2
894,-72,4
895,-68,8
896,-68,-4
897,-64,-14
898,-68,-14
899,-72,-12
900,-68,-14
901,-72,-16
902,-76,-28
903,-72,-36
904,-72,-30
905,-76,-36
906,-68,-24
907,-76,-30
908,-80,-44
909,-72,-30
910,-76,-36
911,-76,-36
912,-72,-34
913,-76,-28
914,-76,-24
915,-84,-14
916,-80,-4
917,-80,-14
918,-68,0
919,-72,2
920,-68,-2
921,-68,-2
922,-64,18
923,-64,8
924,-64,-6
925,-64,-10
926,-68,-14
927,-76,-10
928,-80,-26
929,-72,-30
930,-68,-20
931,-68,-18
932,-68,-26
933,-72,-10
934,-76,-22
935,-72,-10
936,-64,-16
937,-72,-12
938,-68,-12
939,-64,-10
940,-72,-14
941,-72,-10
942,-68,-2
943,-68,10
944,-68,32
945,-68,22
946,-68,18
947,-64,32
948,-76,22
949,-80,24
950,-84,24
951,-76,18
952,-80,10
953,-80,24
954,-80,26
955,-80,24
956,-76,16
957,-80,14
958,-84,8
959,-84,-6
960,-88,-12
961,-84,2
962,-84,14
963,-84,30
964,-80,6
965,-80,12
966,-76,8
967,-76,30
968,-72,28
969,-68,36
970,-84,34
971,-80,34
972,-84,22
973,-80,22
974,-84,44
975,-80,42
976,-84,50
977,-80,56
978,-80,62
979,-80,54
980,-84,48
981,-80,38
982,-80,36
983,-88,42
984,-80,28
985,-88,32
986,-84,40
987,-72,36
988,-88,36
989,-84,56
990,-84,62
991,-92,66
992,-88,58
993,-84,54
994,-80,52
995,-68,38
996,-76,42
997,-84,44
998,-76,28
999,-72,10
1000,-72,20
1001,-72,14
1002,-80,6
1003,-80,2
1004,-76,16
1005,-76,22
1006,-84,10
1007,-84,32
1008,-80,28
1009,-80,34
1010,-76,26
1011,-80,42
1012,-76,34
1013,-72,32
1014,-68,42
1015,-80,26
1016,-76,18
1017,-80,14
1018,-80,30
1019,-80,14
1020,-84,18
1021,-84,14
1022,-80,12
1023,-84,10
1024,-72,4
1025,-72,22
1026,-80,44
1027,-64,40
1028,-72,42
1029,-76,16
1030,-72,12
1031,-72,38
1032,-68,20
1033,-76,18
1034,-76,18
1035,-72,20
1036,-72,18
1037,-76,20
1038,-84,24
1039,-72,16
1040,-80,6
1041,-76,-2
1042,-72,-8
1043,-72,-2
1044,-80,-4
1045,-80,10
1046,-80,2
1047,-72,-2
1048,-72,8
1049,-76,12
1050,-76,16
1051,-72,8
1052,-56,-2
1053,-64,14
1054,-72,14
1055,-68,2
1056,-72,2
1057,-76,-16
1058,-68,-4
1059,-76,-18
1060,-76,-22
1061,-72,-14
1062,-76,-18
1063,-72,-16
1064,-60,-24
1065,-72,-18
1066,-72,-2
1067,-68,-4
1068,-72,2
1069,-72,-10
1070,-72,-2
1071,-76,10
1072,-80,14
1073,-80,10
1074,-68,8
1075,-68,0
1076,-72,-12
1077,-72,-4
1078,-72,8
1079,-76,-8
1080,-60,-10
1081,-64,-14
1082,-72,-34
1083,-76,-42
1084,-80,-52
1085,-80,-38
1086,-76,-32
1087,-72,-34
1088,-76,-42
1089,-76,-40
1090,-64,-22
1091,-72,-34
1092,-76,-54
1093,-80,-54
1094,-80,-50
1095,-76,-42
1096,-80,-38
1097,-84,-38
1098,-76,-32
1099,-80,-30
1100,-84,-30
1101,-84,-32
1102,-84,-22
1103,-84,-4
1104,-84,0
1105,-84,-8
1106,-92,-2
1107,-88,0
1108,-84,8
1109,-76,8
1110,-76,16
1111,-84,10
1112,-84,10
1113,-76,12
1114,-84,10
1115,-80,12
1116,-84,12
1117,-76,6
1118,-72,8
1119,-68,-4
1120,-76,10
1121,-72,14
1122,-68,6
1123,-76,12
1124,-76,10
1125,-72,2
1126,-76,12
1127,-76,18
1128,-76,20
1129,-76,22
1130,-76,20
1131,-80,20
1132,-76,10
1133,-60,12
1134,-80,4
1135,-80,6
1136,-76,12
1137,-80,0
1138,-84,-2
1139,-80,6
1140,-76,-12
1141,-72,-8
1142,-80,-18
1143,-76,-20
1144,-80,-10
1145,-80,-28
1146,-72,-28
1147,-76,-30
1148,-68,-30
1149,-80,-32
1150,-80,-30
1151,-80,-38
1152,-80,-32
1153,-84,-32
1154,-84,-42
1155,-80,-36
1156,-76,-32
1157,-68,-14
1158,-72,-16
1159,-72,-20
1160,-76,-4
1161,-76,-2
1162,-80,-10
1163,-80,-14
1164,-76,-10
1165,-80,-18
1166,-76,-14
1167,-76,-2
1168,-80,-6
1169,-80,-6
1170,-84,2
1171,-76,4
1172,-84,-8
1173,-84,-2
1174,-88,2
1175,-80,-8
1176,-80,-10
1177,-84,-24
1178,-80,-20
1179,-80,-8
1180,-76,-12
1181,-80,-20
1182,-80,-8
1183,-80,6
1184,-84,6
1185,-84,2
1186,-72,-4
1187,-76,-4
1188,-80,-4
1189,-76,10
1190,-72,20
1191,-68,12
1192,-68,32
1193,-68,34
1194,-64,18
1195,-68,12
1196,-72,28
1197,-72,28
1198,-64,22
1199,-68,16
1200,-72,0
1201,-76,10
1202,-80,12
1203,-76,16
1204,-72,20
1205,-76,20
1206,-72,16
1207,-64,14
1208,-64,22
1209,-72,28
1210,-72,26
1211,-72,12
1212,-72,-6
1213,-68,-14
1214,-64,2
1215,-76,0
1216,-68,-6
1217,-68,-6
1218,-64,4
1219,-72,14
1220,-76,18
1221,-76,10
1222,-72,14
1223,-72,28
1224,-76,2
1225,-64,-2
1226,-72,-10
1227,-68,-8
1228,-72,2
1229,-72,4
1230,-68,-6
1231,-72,6
1232,-72,4
1233,-76,12
1234,-80,14
1235,-84,18
1236,-80,22
1237,-72,14
1238,-76,12
1239,-68,-4
1240,-60,-12
1241,-60,-16
1242,-68,-14
1243,-68,10
1244,-68,10
1245,-64,18
1246,-80,18
1247,-80,18
1248,-84,20
1249,-84,16
1250,-80,2
1251,-84,14
1252,-84,-2
1253,-80,-16
1254,-80,-6
1255,-84,10
1256,-80,0
1257,-80,10
1258,-84,6
1259,-84,20
1260,-80,32
1261,-76,30
1262,-80,22
1263,-80,12
1264,-76,20
1265,-64,14
1266,-72,2
1267,-76,2
1268,-76,6
1269,-72,14
1270,-76,14
1271,-76,4
1272,-84,16
1273,-84,16
1274,-80,4
1275,-88,8
1276,-76,-4
1277,-76,-8
1278,-72,-10
1279,-80,10
1280,-84,16
1281,-84,16
1282,-84,12
1283,-84,10
1284,-84,10
1285,-84,2
1286,-84,-4
1287,-84,-8
1288,-80,-14
1289,-84,-8
1290,-84,-2
1291,-88,-12
1292,-80,-8
1293,-84,-14
1294,-80,-10
1295,-84,4
1296,-80,8
1297,-76,10
1298,-72,18
1299,-68,18
1300,-80,22
1301,-80,16
1302,-80,18
1303,-84,22
1304,-84,36
1305,-84,26
1306,-80,16
1307,-84,24
1308,-76,30
1309,-76,24
1310,-72,12
1311,-68,36
1312,-68,42
1313,-72,24
1314,-64,0
1315,-72,4
1316,-72,-2
1317,-80,-10
1318,-76,6
1319,-76,10
1320,-80,12
1321,-76,24
1322,-76,24
1323,-80,30
1324,-84,42
1325,-84,40
1326,-80,38
1327,-80,34
1328,-72,20
1329,-80,18
1330,-72,10
1331,-72,4
1332,-76,-4
1333,-76,-14
1334,-72,-2
1335,-76,0
1336,-76,4
1337,-76,10
1338,-72,18
1339,-72,12
1340,-80,8
1341,-76,-8
1342,-76,6
1343,-68,16
1344,-72,26
1345,-80,32
1346,-76,36
1347,-72,28
1348,-72,34
1349,-76,20
1350,-72,26
1351,-72,14
1352,-72,20
1353,-72,28
1354,-68,36
1355,-68,28
1356,-84,44
1357,-84,54
1358,-72,44
1359,-72,44
1360,-76,46
1361,-68,34
1362,-80,40
1363,-84,50
1364,-80,56
1365,-84,70
1366,-84,64
1367,-80,56
1368,-84,48
1369,-72,26
1370,-76,18
1371,-76,24
1372,-72,20
1373,-64,12
1374,-48,10
1375,-56,-6
1376,-72,2
1377,-76,8
1378,-80,12
1379,-76,22
1380,-76,14
1381,-80,38
1382,-84,40
1383,-84,38
1384,-76,32
1385,-76,26
1386,-80,28
1387,-76,4
1388,-72,0
1389,-76,8
1390,-80,24
1391,-72,18
1392,-76,20
1393,-80,30
1394,-72,6
1395,-72,0
1396,-72,2
1397,-72,4
1398,-76,-2
1399,-76,-12
1400,-80,10
1401,-76,16
1402,-80,4
1403,-80,-24
1404,-80,-26
1405,-76,-24
1406,-84,-32
1407,-88,-36
1408,-76,-30
1409,-72,-32
1410,-76,-22
1411,-72,-16
1412,-72,-4
1413,-76,-14
1414,-80,-28
1415,-76,-32
1416,-72,-34
1417,-72,-34
1418,-68,-30
1419,-60,-20
1420,-60,-8
1421,-68,0
1422,-60,-10
1423,-64,-4
1424,-80,2
1425,-80,0
1426,-72,8
1427,-68,12
1428,-72,8
1429,-72,-2
1430,-80,16
1431,-72,14
1432,-68,18
1433,-68,20
1434,-76,26
1435,-72,12
1436,-72,4
1437,-76,0
1438,-76,0
1439,-80,8
1440,-76,6
1441,-76,4
1442,-72,4
1443,-76,10
1444,-84,26
1445,-80,26
1446,-88,36
1447,-80,30
1448,-72,22
1449,-72,14
1450,-72,32
1451,-80,32
1452,-76,32
1453,-80,24
1454,-84,20
1455,-88,28
1456,-84,38
1457,-80,50
1458,-80,62
1459,-84,58
1460,-80,66
1461,-80,72
1462,-88,76
1463,-92,70
1464,-92,72
1465,-92,66
1466,-92,68
1467,-84,58
1468,-92,60
1469,-88,50
1470,-92,54
1471,-92,52
1472,-88,46
1473,-88,44
1474,-76,50
1475,-88,62
1476,-80,42
1477,-88,50
1478,-80,50
1479,-80,58
1480,-76,58
1481,-80,58
1482,-80,62
1483,-80,68
1484,-84,70
1485,-80,68
1486,-84,86
1487,-88,88
1488,-80,82
1489,-72,70
1490,-80,66
1491,-80,74
1492,-76,70
1493,-80,74
1494,-76,68
1495,-68,60
1496,-72,64
1497,-72,52
1498,-64,58
1499,-68,60
1500,-68,56
1501,-76,62
1502,-80,60
1503,-76,62
1504,-80,72
1505,-84,70
1506,-80,50
1507,-88,68
1508,-88,70
1509,-84,70
1510,-84,80
1511,-88,80
1512,-88,66
1513,-84,56
1514,-76,42
1515,-76,44
1516,-84,34
1517,-84,28
1518,-84,24
1519,-84,32
1520,-80,20
1521,-84,32
1522,-88,46
1523,-92,44
1524,-88,36
1525,-88,34
1526,-84,36
1527,-84,34
1528,-80,28
1529,-72,28
1530,-68,38
1531,-80,34
1532,-80,46
1533,-84,44
1534,-88,46
1535,-88,46
1536,-88,38
1537,-88,40
1538,-88,48
1539,-88,40
1540,-88,50
1541,-88,50
1542,-80,60
1543,-84,64
1544,-88,72
1545,-88,76
1546,-88,74
1547,-80,70
1548,-80,64
1549,-80,56
1550,-84,48
1551,-84,44
1552,-84,38
1553,-84,40
1554,-76,40
1555,-76,24
1556,-72,20
1557,-76,10
1558,-68,2
1559,-84,-12
1560,-72,-24
1561,-72,-12
1562,-80,-26
1563,-88,-36
1564,-80,-28
1565,-84,-28
1566,-80,-16
1567,-80,-26
1568,-76,-34
1569,-76,-32
1570,-72,-30
1571,-76,-34
1572,-72,-30
1573,-60,-22
1574,-68,-40
1575,-76,-20
1576,-64,-12
1577,-64,-12
1578,-64,-22
1579,-64,-24
1580,-72,-40
1581,-68,-24
1582,-68,-32
1583,-76,-40
1584,-80,-30
1585,-84,-40
1586,-80,-44
1587,-84,-48
1588,-76,-36
1589,-76,-38
1590,-80,-30
1591,-84,-30
1592,-80,-34
1593,-76,-26
1594,-84,-10
1595,-84,10
1596,-84,0
1597,-84,4
1598,-84,12
1599,-84,10
1600,-72,2
1601,-76,2
1602,-68,12
1603,-72,6
1604,-68,-10
1605,-64,-18
1606,-60,-4
1607,-68,-4
1608,-64,-12
1609,-68,-18
1610,-64,-8
1611,-68,6
1612,-80,-16
1613,-80,-18
1614,-84,-14
1615,-84,-12
1616,-80,-14
1617,-72,-8
1618,-84,-12
1619,-80,-12
1620,-84,-4
1621,-76,-8
1622,-72,-12
1623,-68,-30
1624,-76,-48
1625,-80,-34
1626,-84,-24
1627,-84,-34
1628,-80,-18
1629,-84,-14
1630,-80,18
1631,-80,12
1632,-72,24
1633,-84,30
1634,-84,34
1635,-88,40
1636,-80,44
1637,-84,48
1638,-80,46
1639,-80,48
1640,-84,34
1641,-80,28
1642,-80,18
1643,-72,18
1644,-76,28
1645,-72,32
1646,-80,48
1647,-84,44
1648,-80,42
1649,-88,46
1650,-84,54
1651,-84,64
1652,-80,60
1653,-80,56
1654,-84,62
1655,-80,58
1656,-80,52
1657,-80,44
1658,-76,48
1659,-68,44
1660,-72,52
1661,-72,50
1662,-76,52
1663,-68,60
1664,-76,54
1665,-88,60
1666,-92,64
1667,-88,58
1668,-88,48
1669,-84,42
1670,-88,56
1671,-88,60
1672,-88,58
1673,-92,68
1674,-84,64
1675,-88,46
1676,-68,38
1677,-72,46
1678,-76,48
1679,-72,30
1680,-80,24
1681,-72,26
1682,-80,24
1683,-80,32
1684,-72,34
1685,-68,34
1686,-72,32
1687,-60,22
1688,-72,6
1689,-64,0
1690,-72,-10
1691,-72,-24
1692,-76,-26
1693,-80,-24
1694,-76,-32
1695,-76,-28
1696,-76,-28
1697,-76,-34
1698,-76,-26
1699,-76,-28
1700,-72,-32
1701,-72,-4
1702,-80,10
1703,-84,22
1704,-80,18
1705,-80,22
1706,-80,28
1707,-80,12
1708,-76,24
1709,-76,26
1710,-80,20
1711,-76,12
1712,-76,16
1713,-80,14
1714,-72,28
1715,-68,22
1716,-80,10
1717,-76,-10
1718,-84,-2
1719,-84,0
1720,-84,-2
1721,-84,6
1722,-84,12
1723,-84,18
1724,-84,26
1725,-84,22
1726,-76,34
1727,-84,50
1728,-80,50
1729,-80,54
1730,-80,42
1731,-72,44
1732,-76,38
1733,-72,40
1734,-72,32
1735,-72,40
1736,-68,44
1737,-80,38
1738,-72,28
1739,-72,24
1740,-72,30
1741,-72,32
1742,-72,32
1743,-76,34
1744,-76,26
1745,-76,38
1746,-76,34
1747,-72,36
1748,-76,48
1749,-76,48
1750,-76,18
1751,-68,22
1752,-56,24
1753,-64,26
1754,-64,20
1755,-72,4
1756,-80,8
1757,-80,6
1758,-76,0
1759,-72,-4
1760,-68,-2
1761,-68,-4
1762,-64,0
1763,-64,-4
1764,-72,-12
1765,-76,-2
1766,-76,-22
1767,-76,-4
1768,-64,16
1769,-72,26
1770,-64,14
1771,-68,6
1772,-72,-8
1773,-72,12
1774,-72,-6
1775,-68,-12
1776,-72,-24
1777,-76,-22
1778,-64,-26
1779,-76,-32
1780,-80,-26
1781,-76,-20
1782,-80,-16
1783,-80,-22
