Step,Energy,Magnetisation
232,-36692,1814
233,-36696,1828
234,-36492,1840
235,-36224,1820
236,-36504,1698
237,-36160,1788
238,-35992,1830
239,-36272,1988
240,-36516,1852
241,-36432,1846
242,-36860,1822
243,-36916,1922
244,-36624,1922
245,-36704,1956
246,-36712,1900
247,-37020,1784
248,-36728,1746
249,-36696,1690
250,-36480,1764
251,-36080,1838
252,-36320,1740
253,-36356,1712
254,-36232,1878
255,-36272,1808
256,-36376,1872
257,-36264,1886
258,-36444,1978
259,-36572,2052
260,-36388,2108
261,-36668,2206
262,-36524,1984
263,-36256,1952
264,-36712,1890
265,-36648,1786
266,-36572,1658
267,-36588,1760
268,-36552,1910
269,-36380,1908
270,-36344,2040
271,-36196,2066
272,-36580,1976
273,-36456,1824
274,-36624,1800
275,-36608,1852
276,-36564,1892
277,-36692,1800
278,-36732,1770
279,-36784,1690
280,-37144,1550
281,-37036,1470
282,-36808,1436
283,-36760,1318
284,-36612,1236
285,-36560,1132
286,-36624,1250
287,-36468,1230
288,-36584,1174
289,-36672,1246
290,-36800,1336
291,-36988,1456
292,-36784,1398
293,-36640,1482
294,-36928,1496
295,-36940,1508
296,-37152,1486
297,-36820,1402
298,-36872,1436
299,-36548,1542
300,-36612,1616
301,-36532,1592
302,-36832,1506
303,-36900,1602
304,-36768,1636
305,-36464,1748
306,-36544,1588
307,-36572,1608
308,-36640,1594
309,-36904,1728
310,-37140,1698
311,-36832,1800
312,-36792,1736
313,-36864,1780
314,-36704,1718
315,-36540,1904
316,-36992,2000
317,-36964,2044
318,-36620,2036
319,-36496,2142
320,-36812,2138
321,-36512,2112
322,-36856,1986
323,-36804,2014
324,-36960,2162
325,-37076,2096
326,-37000,2138
327,-37100,2074
328,-37180,2032
329,-37000,2172
330,-37164,2364
331,-37148,2404
332,-36824,2560
333,-36500,2376
334,-36684,2320
335,-36860,2534
336,-37096,2534
337,-36720,2384
338,-36956,2284
339,-37112,2300
340,-36948,2272
341,-36788,2114
342,-36780,2250
343,-37048,2254
344,-37052,2122
345,-37252,2118
346,-37164,2018
347,-37024,2146
348,-37288,2150
349,-37012,2210
350,-36840,2084
351,-36572,2124
352,-36812,2034
353,-37144,2002
354,-37264,2044
355,-37060,1848
356,-37128,1916
357,-37008,1888
358,-36840,1876
359,-37192,1904
360,-37256,1754
361,-37012,1714
362,-37012,1728
363,-37336,1804
364,-37364,1766
365,-37176,1854
366,-37272,1790
367,-37024,1812
368,-37044,2028
369,-37188,1942
370,-37256,1822
371,-37224,1788
372,-37088,1876
373,-36852,1876
374,-36736,1860
375,-36464,1860
376,-36440,1718
377,-36740,1740
378,-36616,1686
379,-36744,1744
380,-37260,1838
381,-37188,1844
382,-37168,1868
383,-37100,1978
384,-37060,2010
385,-36968,2120
386,-37044,2008
387,-37052,2122
388,-36848,2168
389,-37272,2126
390,-37168,2116
391,-37384,2088
392,-36964,2052
393,-37120,2060
394,-36932,1918
395,-36952,2052
396,-36552,2036
397,-36624,1898
398,-36960,1974
399,-36616,2028
400,-36752,1876
401,-36712,1892
402,-36776,1848
403,-36928,1816
404,-36828,1850
405,-36744,1900
406,-37168,1882
407,-37016,1840
408,-36456,1802
409,-36424,1874
410,-36788,1900
411,-36724,2024
412,-36768,2022
413,-37244,2014
414,-36912,1962
415,-37136,2054
416,-37296,2050
417,-37104,2046
418,-36496,2088
419,-36664,1936
420,-36616,1718
421,-36332,1652
422,-36456,1570
423,-36416,1716
424,-36244,1604
425,-36716,1576
426,-36692,1494
427,-36704,1408
428,-36748,1396
429,-36748,1326
430,-36744,1340
431,-36860,1492
432,-37008,1612
433,-36752,1600
434,-36836,1488
435,-36872,1482
436,-37052,1516
437,-37144,1350
438,-36936,1370
439,-36884,1374
440,-37040,1232
441,-36952,1122
442,-37200,1280
443,-37280,1336
444,-37256,1302
445,-37200,1044
446,-37100,988
447,-37444,984
448,-37300,952
449,-37140,946
450,-37060,918
451,-37220,1000
452,-36972,896
453,-36932,908
454,-37164,878
455,-37000,922
456,-37172,822
457,-37148,930
458,-36884,1038
459,-37080,1074
460,-37100,1016
461,-36636,980
462,-37016,958
463,-36848,1020
464,-37212,990
465,-37516,940
466,-37580,818
467,-37260,826
468,-37264,906
469,-37128,858
470,-36976,866
471,-37316,858
472,-37340,818
473,-37248,988
474,-37320,1054
475,-36920,1044
476,-37156,1062
477,-37008,1060
478,-37224,992
479,-37364,852
480,-37292,954
481,-37424,886
482,-37448,940
483,-37404,1074
484,-37156,1152
485,-37148,1112
486,-37120,1224
487,-37252,1298
488,-37304,1340
489,-37484,1362
490,-37264,1508
491,-37220,1406
492,-37248,1308
493,-37436,1356
494,-37348,1320
495,-37432,1364
496,-37396,1394
497,-37344,1346
498,-37444,1378
499,-37652,1530
500,-37648,1458
501,-37412,1390
502,-37200,1444
503,-37332,1420
504,-37532,1450
505,-37284,1474
506,-37168,1320
507,-36816,1430
508,-36952,1310
509,-37100,1206
510,-37240,1208
511,-37260,1254
512,-37100,1408
513,-37312,1402
514,-37004,1390
515,-36960,1260
516,-36688,1406
517,-36628,1290
518,-37016,1558
519,-36924,1552
520,-36920,1508
521,-37144,1444
522,-37196,1372
523,-37084,1340
524,-37212,1360
525,-37304,1318
526,-37460,1450
527,-37688,1306
528,-37688,1354
529,-37572,1314
530,-37228,1288
531,-37172,1308
532,-37300,1250
533,-37284,1266
534,-37160,1286
535,-36976,1170
536,-37024,1260
537,-37168,1268
538,-37000,1356
539,-36948,1278
540,-37144,1406
541,-36812,1346
542,-36752,1538
543,-36836,1488
544,-36752,1338
545,-36880,1350
546,-37072,1440
547,-37152,1324
548,-37076,1220
549,-37204,1234
550,-37280,1260
551,-37296,1206
552,-36976,1140
553,-37336,1236
554,-37428,1132
555,-37104,1184
556,-37508,1096
557,-37504,1102
558,-37500,1012
559,-37268,1106
560,-37128,1120
561,-37264,1160
562,-37000,1206
563,-37200,1216
564,-36984,1120
565,-36756,1024
566,-36932,1070
567,-36884,986
568,-37232,968
569,-37316,956
570,-36984,926
571,-37132,986
572,-37368,886
573,-37496,788
574,-37492,844
575,-37232,758
576,-37344,758
577,-37664,690
578,-37592,836
579,-37588,672
580,-37244,698
581,-36664,876
582,-37160,890
583,-37312,852
584,-37452,898
585,-37368,1014
586,-37060,874
587,-37296,950
588,-37364,1088
589,-37348,976
590,-37232,954
591,-37388,1090
592,-37204,920
593,-37220,994
594,-37080,894
595,-37020,1020
596,-36604,878
597,-36844,860
598,-36812,736
599,-36868,802
600,-36724,712
601,-36848,700
602,-37080,830
603,-37000,832
604,-37420,788
605,-37656,820
606,-37524,810
607,-37400,768
608,-37636,668
609,-37432,644
610,-37352,690
611,-37056,782
612,-37100,568
613,-37156,722
614,-37204,734
615,-37052,772
616,-36992,640
617,-36740,558
618,-37016,692
619,-37316,692
620,-36960,660
621,-36972,724
622,-36960,740
623,-36884,770
624,-36676,792
625,-36944,834
626,-37060,790
627,-37072,838
628,-37144,744
629,-37168,838
630,-37552,818
631,-37444,724
632,-37668,648
633,-37548,564
634,-37456,622
635,-37352,564
636,-37548,730
637,-37412,578
638,-37052,452
639,-37164,552
640,-37520,616
641,-37572,654
642,-37180,706
643,-37220,690
644,-37192,586
645,-37316,584
646,-37384,326
647,-37112,436
648,-37224,450
649,-37152,394
650,-37204,482
651,-37248,464
652,-37508,300
653,-37656,498
654,-37276,440
655,-37564,482
656,-37760,378
657,-37252,364
658,-37372,534
659,-37384,624
660,-37344,640
661,-37500,634
662,-37492,840
663,-37496,724
664,-37684,716
665,-37448,602
666,-37396,646
667,-36944,644
668,-37088,628
669,-37024,628
670,-37072,636
671,-36956,676
672,-36796,574
673,-37212,700
674,-37004,876
675,-36944,828
676,-37276,754
677,-37332,780
678,-37644,766
679,-37344,748
680,-37160,594
681,-37444,574
682,-37156,640
683,-37272,516
684,-37040,470
685,-37284,344
686,-37432,234
687,-37300,210
688,-37424,164
689,-37188,248
690,-37444,180
691,-37360,204
692,-37252,124
693,-37400,104
694,-37140,224
695,-37160,216
696,-37304,160
697,-37392,186
698,-37500,64
699,-37512,24
700,-37216,34
701,-37368,66
702,-37468,-2
703,-37468,-30
704,-37500,-240
705,-37504,-332
706,-37508,-176
707,-37620,-172
708,-37644,-314
709,-37820,-206
710,-37912,-248
711,-37748,-288
712,-37536,-342
713,-37500,-372
714,-37808,-486
715,-37788,-618
716,-37624,-588
717,-37316,-516
718,-37452,-520
719,-37224,-554
720,-37464,-452
721,-37288,-496
722,-37348,-602
723,-37624,-468
724,-37508,-402
725,-37508,-384
726,-37920,-378
727,-37840,-434
728,-37888,-450
729,-37584,-422
730,-37488,-518
731,-37532,-512
732,-37776,-414
733,-37628,-448
734,-37436,-400
735,-37432,-522
736,-37620,-600
737,-37528,-570
738,-37944,-534
739,-37840,-290
740,-37804,-402
741,-37444,-400
742,-37620,-476
743,-37796,-324
744,-37660,-522
745,-37656,-602
746,-37800,-510
747,-37596,-586
748,-37424,-686
749,-37156,-660
750,-37368,-624
751,-37572,-634
752,-37668,-770
753,-37628,-760
754,-37764,-704
755,-37656,-618
756,-37692,-608
757,-37216,-766
758,-37448,-830
759,-37676,-920
760,-37528,-742
761,-37368,-506
762,-37600,-460
763,-37636,-474
764,-37564,-572
765,-37556,-402
766,-37520,-442
767,-37724,-442
768,-37512,-462
769,-37704,-554
770,-37456,-386
771,-37524,-380
772,-37400,-406
773,-37720,-428
774,-37744,-536
775,-37716,-414
776,-37788,-288
777,-37496,-334
778,-37624,-248
779,-37352,-204
780,-37596,-228
781,-37424,-124
782,-37420,-288
783,-37092,-184
784,-37016,-264
785,-37184,-282
786,-37548,-332
787,-37740,-492
788,-37736,-346
789,-37352,-460
790,-37256,-516
791,-37388,-394
792,-37416,-348
793,-37320,-544
794,-37732,-510
795,-37540,-528
796,-37900,-386
797,-37556,-390
798,-37600,-342
799,-37792,-402
800,-37764,-458
801,-37612,-512
802,-37272,-418
803,-37324,-356
804,-37452,-432
805,-37480,-360
806,-37564,-402
807,-37480,-292
808,-37888,-520
809,-37888,-488
810,-37840,-518
811,-37800,-422
812,-37676,-190
813,-37424,-236
814,-37632,-208
815,-37368,-298
816,-37136,-362
817,-37332,-368
818,-37368,-456
819,-37400,-494
820,-37352,-506
821,-37168,-592
822,-37120,-622
823,-37224,-688
824,-37516,-650
825,-37332,-512
826,-37564,-544
827,-37752,-598
828,-37640,-710
829,-37728,-724
830,-37584,-738
831,-37392,-686
832,-37424,-836
833,-37252,-774
834,-37360,-858
835,-37688,-948
836,-37748,-770
837,-37656,-698
838,-37644,-836
839,-37432,-852
840,-37268,-912
841,-37308,-900
842,-37720,-756
843,-37980,-722
844,-37768,-714
845,-37484,-818
846,-37528,-730
847,-37484,-732
848,-37444,-688
849,-37596,-684
850,-37584,-746
851,-37412,-812
852,-37608,-900
853,-37560,-934
854,-37788,-1058
855,-37932,-1014
856,-37780,-1074
857,-37632,-1144
858,-37444,-1202
859,-37480,-998
860,-37624,-858
861,-37628,-706
862,-37468,-850
863,-37704,-758
864,-37504,-848
865,-37468,-942
866,-37516,-1086
867,-37472,-1012
868,-37532,-1186
869,-37832,-1072
870,-38124,-1072
871,-37732,-1066
872,-37644,-1076
873,-37132,-980
874,-37136,-848
875,-37260,-976
876,-37500,-904
877,-37504,-886
878,-37724,-1086
879,-37704,-1232
880,-37912,-1128
881,-37724,-1150
882,-37884,-1080
883,-37576,-1028
884,-37500,-962
885,-37344,-794
886,-37704,-728
887,-38064,-924
888,-37664,-982
889,-37464,-944
890,-37532,-846
891,-37560,-862
892,-37792,-838
893,-37588,-696
894,-37492,-778
895,-37492,-730
896,-37620,-918
897,-37988,-874
898,-37768,-782
899,-37536,-860
900,-37712,-796
901,-37808,-862
902,-38036,-900
903,-38132,-990
904,-38024,-1058
905,-37668,-1120
906,-37988,-1068
907,-37624,-1222
908,-37428,-1184
909,-37196,-1288
910,-37204,-1258
911,-37788,-1226
912,-37512,-1252
913,-37432,-1112
914,-37516,-1070
915,-37168,-892
916,-37240,-1056
917,-37328,-1106
918,-37392,-1120
919,-37672,-1140
920,-37620,-1316
921,-37840,-1426
922,-37888,-1428
923,-37912,-1316
924,-37848,-1232
925,-37772,-1350
926,-37360,-1160
927,-37124,-1270
928,-37344,-1490
929,-37572,-1442
930,-37764,-1502
931,-37524,-1430
932,-37132,-1466
933,-37344,-1344
934,-37372,-1488
935,-37576,-1484
936,-37356,-1462
937,-37308,-1480
938,-37284,-1414
939,-37324,-1420
940,-37280,-1384
941,-37296,-1440
942,-37348,-1424
943,-37456,-1514
944,-37448,-1566
945,-37676,-1532
946,-37836,-1372
947,-37688,-1408
948,-37560,-1380
949,-37748,-1364
950,-37868,-1294
951,-37928,-1246
952,-37496,-1212
953,-37724,-1228
954,-37756,-1198
955,-37788,-1352
956,-37896,-1418
957,-37748,-1424
958,-37728,-1382
959,-37868,-1410
960,-37824,-1340
961,-37640,-1342
962,-37632,-1334
963,-37684,-1248
964,-37444,-1188
965,-37800,-1224
966,-37588,-1208
967,-37752,-1012
968,-37636,-894
969,-37496,-796
970,-37568,-848
971,-37424,-908
972,-37644,-930
973,-37556,-1054
974,-37568,-1220
975,-37656,-1300
976,-38128,-1350
977,-38120,-1350
978,-38132,-1432
979,-38088,-1430
980,-37756,-1472
981,-37672,-1494
982,-37768,-1378
983,-37948,-1344
984,-37820,-1378
985,-37804,-1248
986,-37724,-1296
987,-37800,-1448
988,-37904,-1406
989,-37996,-1406
990,-37624,-1546
991,-37520,-1536
992,-37536,-1610
993,-37524,-1648
994,-38096,-1748
995,-38212,-1712
996,-38120,-1676
997,-38024,-1738
998,-37968,-1756
999,-38008,-1718
