Step,Energy,Magnetisation
483,-19664,7330
484,-19664,7340
485,-19660,7360
486,-19660,7348
487,-19660,7368
488,-19660,7386
489,-19664,7400
490,-19664,7398
491,-19664,7418
492,-19660,7424
493,-19668,7416
494,-19668,7444
495,-19672,7466
496,-19672,7470
497,-19672,7460
498,-19676,7464
499,-19676,7434
500,-19676,7434
501,-19676,7450
502,-19676,7432
503,-19676,7408
504,-19676,7432
505,-19680,7434
506,-19680,7448
507,-19680,7470
508,-19672,7474
509,-19676,7472
510,-19676,7460
511,-19676,7472
512,-19680,7460
513,-19672,7452
514,-19664,7446
515,-19668,7442
516,-19676,7462
517,-19676,7492
518,-19684,7520
519,-19676,7522
520,-19688,7512
521,-19688,7542
522,-19688,7550
523,-19688,7544
524,-19688,7564
525,-19688,7584
526,-19688,7574
527,-19684,7588
528,-19684,7596
529,-19688,7592
530,-19684,7640
531,-19680,7640
532,-19680,7668
533,-19688,7672
534,-19688,7658
535,-19688,7640
536,-19688,7648
537,-19688,7672
538,-19684,7700
539,-19688,7712
540,-19688,7714
541,-19692,7746
542,-19692,7778
543,-19696,7802
544,-19684,7832
545,-19692,7836
546,-19704,7832
547,-19704,7828
548,-19704,7818
549,-19704,7838
550,-19704,7866
551,-19704,7884
552,-19704,7900
553,-19704,7860
554,-19708,7860
555,-19704,7852
556,-19704,7842
557,-19708,7858
558,-19708,7870
559,-19708,7880
560,-19708,7910
561,-19704,7906
562,-19712,7920
563,-19716,7928
564,-19704,7972
565,-19708,7952
566,-19708,7964
567,-19716,7990
568,-19716,8012
569,-19716,8002
570,-19712,7986
571,-19716,7986
572,-19716,7994
573,-19720,8024
574,-19720,8006
575,-19720,8020
576,-19716,8024
577,-19724,8008
578,-19716,8004
579,-19720,7998
580,-19720,8006
581,-19720,8006
582,-19724,7988
583,-19724,7996
584,-19720,7996
585,-19720,8006
586,-19720,8002
587,-19724,8026
588,-19724,8024
589,-19724,8058
590,-19724,8066
591,-19728,8066
592,-19728,8080
593,-19724,8086
594,-19724,8104
595,-19724,8072
596,-19724,8098
597,-19724,8112
598,-19724,8098
599,-19724,8124
600,-19724,8144
601,-19720,8146
602,-19728,8148
603,-19728,8174
604,-19728,8176
605,-19728,8186
606,-19732,8216
607,-19732,8206
608,-19732,8244
609,-19732,8228
610,-19732,8226
611,-19732,8220
612,-19736,8220
613,-19732,8238
614,-19736,8230
615,-19736,8250
616,-19736,8256
617,-19736,8240
618,-19736,8256
619,-19736,8264
620,-19740,8284
621,-19740,8306
622,-19740,8310
623,-19740,8320
624,-19736,8338
625,-19736,8364
626,-19740,8348
627,-19736,8336
628,-19736,8356
629,-19736,8364
630,-19732,8352
631,-19732,8370
632,-19732,8360
633,-19732,8348
634,-19736,8358
635,-19740,8358
636,-19736,8370
637,-19740,8370
638,-19740,8372
639,-19740,8372
640,-19740,8376
641,-19740,8400
642,-19740,8430
643,-19744,8442
644,-19744,8436
645,-19748,8450
646,-19744,8468
647,-19744,8478
648,-19744,8480
649,-19740,8478
650,-19748,8496
651,-19748,8510
652,-19748,8566
653,-19752,8570
654,-19752,8578
655,-19748,8570
656,-19752,8588
657,-19744,8610
658,-19748,8606
659,-19748,8606
660,-19748,8616
661,-19756,8636
662,-19760,8644
663,-19756,8660
664,-19768,8682
665,-19768,8708
666,-19768,8724
667,-19768,8706
668,-19772,8714
669,-19772,8728
670,-19768,8742
671,-19768,8730
672,-19768,8734
673,-19764,8762
674,-19772,8758
675,-19768,8778
676,-19780,8790
677,-19776,8786
678,-19776,8780
679,-19776,8800
680,-19776,8804
681,-19776,8812
682,-19780,8842
683,-19780,8840
684,-19780,8850
685,-19772,8858
686,-19772,8866
687,-19772,8858
688,-19776,8880
689,-19780,8880
690,-19772,8886
691,-19776,8902
692,-19772,8912
693,-19776,8926
694,-19780,8936
695,-19784,8944
696,-19784,8966
697,-19784,8966
698,-19788,8972
699,-19792,8992
700,-19800,9024
701,-19800,9010
702,-19804,9016
703,-19804,9018
704,-19804,9032
705,-19804,9038
706,-19804,9038
707,-19796,9060
708,-19808,9064
709,-19804,9066
710,-19804,9078
711,-19808,9096
712,-19796,9106
713,-19800,9120
714,-19816,9128
715,-19820,9144
716,-19816,9150
717,-19820,9158
718,-19820,9162
719,-19816,9170
720,-19820,9174
721,-19820,9198
722,-19820,9216
723,-19820,9220
724,-19820,9236
725,-19828,9264
726,-19828,9262
727,-19828,9266
728,-19828,9274
729,-19828,9296
730,-19828,9292
731,-19832,9308
732,-19832,9306
733,-19832,9310
734,-19832,9306
735,-19832,9318
736,-19832,9312
737,-19832,9302
738,-19832,9316
739,-19832,9330
740,-19832,9354
741,-19832,9356
742,-19828,9352
743,-19832,9354
744,-19832,9362
745,-19832,9368
746,-19832,9366
747,-19832,9356
748,-19832,9340
749,-19832,9342
750,-19832,9342
751,-19828,9344
752,-19836,9360
753,-19836,9368
754,-19836,9368
755,-19840,9374
756,-19836,9366
757,-19840,9376
758,-19840,9380
759,-19844,9392
760,-19844,9394
761,-19844,9400
762,-19836,9410
763,-19844,9414
764,-19848,9420
765,-19848,9424
766,-19848,9408
767,-19844,9424
768,-19840,9434
769,-19848,9430
770,-19848,9422
771,-19848,9426
772,-19848,9440
773,-19848,9432
774,-19848,9430
775,-19848,9432
776,-19848,9402
777,-19848,9422
778,-19848,9418
779,-19844,9424
780,-19848,9446
781,-19848,9442
782,-19844,9452
783,-19852,9466
784,-19852,9466
785,-19852,9486
786,-19852,9492
787,-19852,9506
788,-19852,9530
789,-19856,9544
790,-19856,9552
791,-19856,9558
792,-19852,9566
793,-19852,9550
794,-19852,9560
795,-19852,9574
796,-19856,9596
797,-19856,9588
798,-19856,9610
799,-19856,9620
800,-19856,9632
801,-19860,9658
802,-19864,9654
803,-19872,9670
804,-19876,9680
805,-19876,9682
806,-19880,9700
807,-19880,9698
808,-19880,9698
809,-19880,9714
810,-19888,9714
811,-19892,9714
812,-19892,9718
813,-19892,9718
814,-19892,9730
815,-19892,9748
816,-19892,9740
817,-19892,9734
818,-19892,9724
819,-19892,9712
820,-19896,9712
821,-19896,9732
822,-19896,9740
823,-19900,9746
824,-19900,9758
825,-19900,9768
826,-19896,9762
827,-19896,9780
828,-19896,9774
829,-19896,9800
830,-19896,9796
831,-19900,9810
832,-19908,9804
833,-19908,9808
834,-19916,9816
835,-19916,9834
836,-19924,9848
837,-19924,9860
838,-19924,9868
839,-19924,9870
840,-19920,9880
841,-19928,9886
842,-19928,9898
843,-19928,9918
844,-19936,9922
845,-19936,9928
846,-19944,9930
847,-19948,9938
848,-19948,9944
849,-19956,9956
850,-19960,9960
851,-19960,9964
852,-19964,9970
853,-19968,9986
854,-19992,9998
855,-20000,10000
856,-20000,10000
857,-20000,10000
858,-20000,10000
859,-20000,10000
860,-20000,10000
861,-20000,10000
862,-20000,10000
863,-20000,10000
864,-20000,10000
865,-20000,10000
866,-20000,10000
867,-20000,10000
868,-20000,10000
869,-20000,10000
870,-20000,10000
871,-20000,10000
872,-20000,10000
873,-20000,10000
874,-20000,10000
875,-20000,10000
876,-20000,10000
877,-20000,10000
878,-20000,10000
879,-20000,10000
880,-20000,10000
881,-20000,10000
882,-20000,10000
883,-20000,10000
884,-20000,10000
885,-20000,10000
886,-20000,10000
887,-19992,9998
888,-20000,10000
889,-20000,10000
890,-19992,9998
891,-20000,10000
892,-20000,10000
893,-20000,10000
894,-20000,10000
895,-20000,10000
896,-20000,10000
897,-20000,10000
898,-20000,10000
899,-20000,10000
900,-20000,10000
901,-20000,10000
902,-20000,10000
903,-20000,10000
904,-20000,10000
905,-20000,10000
906,-20000,10000
907,-20000,10000
908,-20000,10000
909,-20000,10000
910,-20000,10000
911,-20000,10000
912,-20000,10000
913,-20000,10000
914,-20000,10000
915,-20000,10000
916,-20000,10000
917,-20000,10000
918,-20000,10000
919,-20000,10000
920,-20000,10000
921,-20000,10000
922,-20000,10000
923,-20000,10000
924,-20000,10000
925,-20000,10000
926,-20000,10000
927,-20000,10000
928,-20000,10000
929,-20000,10000
930,-20000,10000
931,-20000,10000
932,-20000,10000
933,-20000,10000
934,-20000,10000
935,-20000,10000
936,-20000,10000
937,-20000,10000
938,-20000,10000
939,-20000,10000
940,-20000,10000
941,-20000,10000
942,-20000,10000
943,-20000,10000
944,-20000,10000
945,-20000,10000
946,-20000,10000
947,-20000,10000
948,-20000,10000
949,-20000,10000
950,-20000,10000
951,-20000,10000
952,-20000,10000
953,-20000,10000
954,-20000,10000
955,-20000,10000
956,-20000,10000
957,-20000,10000
958,-20000,10000
959,-20000,10000
960,-20000,10000
961,-20000,10000
962,-20000,10000
963,-20000,10000
964,-20000,10000
965,-20000,10000
966,-20000,10000
967,-20000,10000
968,-20000,10000
969,-20000,10000
970,-20000,10000
971,-20000,10000
972,-20000,10000
973,-20000,10000
974,-19992,9998
975,-20000,10000
976,-20000,10000
977,-20000,10000
978,-20000,10000
979,-20000,10000
980,-20000,10000
981,-20000,10000
982,-20000,10000
983,-20000,10000
984,-20000,10000
985,-20000,10000
986,-20000,10000
987,-20000,10000
988,-20000,10000
989,-20000,10000
990,-20000,10000
991,-20000,10000
992,-20000,10000
993,-20000,10000
994,-20000,10000
995,-20000,10000
996,-20000,10000
997,-20000,10000
998,-20000,10000
999,-20000,10000
1000,-20000,10000
1001,-20000,10000
1002,-20000,10000
1003,-20000,10000
1004,-20000,10000
1005,-20000,10000
1006,-20000,10000
1007,-20000,10000
1008,-20000,10000
1009,-20000,10000
1010,-20000,10000
1011,-20000,10000
1012,-20000,10000
1013,-20000,10000
1014,-20000,10000
1015,-20000,10000
1016,-20000,10000
1017,-20000,10000
1018,-20000,10000
1019,-20000,10000
1020,-20000,10000
1021,-20000,10000
1022,-20000,10000
1023,-20000,10000
1024,-20000,10000
1025,-20000,10000
1026,-20000,10000
1027,-20000,10000
1028,-20000,10000
1029,-20000,10000
1030,-20000,10000
1031,-20000,10000
1032,-20000,10000
1033,-20000,10000
1034,-20000,10000
1035,-20000,10000
1036,-20000,10000
1037,-20000,10000
1038,-20000,10000
1039,-20000,10000
1040,-20000,10000
1041,-20000,10000
1042,-20000,10000
1043,-20000,10000
1044,-20000,10000
1045,-20000,10000
1046,-20000,10000
1047,-20000,10000
1048,-20000,10000
1049,-20000,10000
1050,-19992,9998
1051,-20000,10000
1052,-20000,10000
1053,-20000,10000
1054,-20000,10000
1055,-20000,10000
1056,-20000,10000
1057,-20000,10000
1058,-20000,10000
1059,-20000,10000
1060,-20000,10000
1061,-20000,10000
1062,-20000,10000
1063,-20000,10000
1064,-20000,10000
1065,-20000,10000
1066,-20000,10000
1067,-20000,10000
1068,-20000,10000
1069,-20000,10000
1070,-20000,10000
1071,-20000,10000
1072,-20000,10000
1073,-20000,10000
1074,-19992,9998
1075,-20000,10000
1076,-20000,10000
1077,-20000,10000
1078,-20000,10000
1079,-20000,10000
1080,-19992,9998
1081,-20000,10000
1082,-20000,10000
1083,-20000,10000
1084,-20000,10000
1085,-20000,10000
1086,-20000,10000
1087,-20000,10000
1088,-20000,10000
1089,-20000,10000
1090,-20000,10000
1091,-20000,10000
1092,-20000,10000
1093,-20000,10000
1094,-20000,10000
1095,-20000,10000
1096,-20000,10000
1097,-20000,10000
1098,-20000,10000
1099,-20000,10000
1100,-20000,10000
1101,-20000,10000
1102,-20000,10000
1103,-20000,10000
1104,-20000,10000
1105,-20000,10000
1106,-20000,10000
1107,-20000,10000
1108,-20000,10000
1109,-20000,10000
1110,-20000,10000
1111,-20000,10000
1112,-20000,10000
1113,-20000,10000
1114,-20000,10000
1115,-20000,10000
1116,-20000,10000
1117,-20000,10000
1118,-20000,10000
1119,-20000,10000
1120,-19992,9998
1121,-20000,10000
1122,-20000,10000
1123,-20000,10000
1124,-20000,10000
1125,-20000,10000
1126,-20000,10000
1127,-20000,10000
1128,-20000,10000
1129,-20000,10000
1130,-20000,10000
1131,-19992,9998
1132,-20000,10000
1133,-20000,10000
1134,-20000,10000
1135,-20000,10000
1136,-20000,10000
1137,-20000,10000
1138,-20000,10000
1139,-20000,10000
1140,-20000,10000
1141,-20000,10000
1142,-20000,10000
1143,-20000,10000
1144,-20000,10000
1145,-20000,10000
1146,-20000,10000
1147,-20000,10000
1148,-20000,10000
1149,-20000,10000
1150,-20000,10000
1151,-20000,10000
1152,-20000,10000
1153,-20000,10000
1154,-20000,10000
1155,-20000,10000
1156,-20000,10000
1157,-20000,10000
1158,-20000,10000
1159,-20000,10000
1160,-20000,10000
1161,-20000,10000
1162,-20000,10000
1163,-20000,10000
1164,-20000,10000
1165,-20000,10000
1166,-20000,10000
1167,-20000,10000
1168,-20000,10000
1169,-20000,10000
1170,-20000,10000
1171,-20000,10000
1172,-20000,10000
1173,-20000,10000
1174,-20000,10000
1175,-20000,10000
1176,-20000,10000
1177,-19992,9998
1178,-20000,10000
1179,-20000,10000
1180,-20000,10000
1181,-20000,10000
1182,-20000,10000
1183,-20000,10000
1184,-20000,10000
1185,-20000,10000
1186,-20000,10000
1187,-20000,10000
1188,-20000,10000
1189,-20000,10000
1190,-20000,10000
1191,-20000,10000
1192,-20000,10000
1193,-20000,10000
1194,-20000,10000
1195,-20000,10000
1196,-20000,10000
1197,-20000,10000
1198,-20000,10000
1199,-20000,10000
1200,-20000,10000
1201,-20000,10000
1202,-20000,10000
1203,-20000,10000
1204,-20000,10000
1205,-20000,10000
1206,-20000,10000
1207,-20000,10000
1208,-20000,10000
1209,-20000,10000
1210,-20000,10000
1211,-20000,10000
1212,-20000,10000
1213,-20000,10000
1214,-20000,10000
1215,-20000,10000
1216,-20000,10000
1217,-20000,10000
1218,-20000,10000
1219,-20000,10000
1220,-20000,10000
1221,-20000,10000
1222,-20000,10000
1223,-20000,10000
1224,-20000,10000
1225,-20000,10000
1226,-20000,10000
1227,-20000,10000
1228,-20000,10000
1229,-20000,10000
1230,-20000,10000
1231,-20000,10000
1232,-20000,10000
1233,-20000,10000
1234,-20000,10000
1235,-20000,10000
1236,-20000,10000
1237,-20000,10000
1238,-20000,10000
1239,-20000,10000
1240,-20000,10000
1241,-20000,10000
1242,-20000,10000
1243,-20000,10000
1244,-20000,10000
1245,-20000,10000
1246,-20000,10000
1247,-20000,10000
1248,-20000,10000
1249,-20000,10000
1250,-20000,10000
1251,-19992,9998
1252,-19992,9998
1253,-19992,9998
1254,-20000,10000
1255,-20000,10000
1256,-20000,10000
1257,-20000,10000
1258,-20000,10000
1259,-20000,10000
1260,-20000,10000
1261,-20000,10000
1262,-20000,10000
1263,-20000,10000
1264,-20000,10000
1265,-20000,10000
1266,-20000,10000
1267,-20000,10000
1268,-20000,10000
1269,-20000,10000
1270,-20000,10000
1271,-20000,10000
1272,-20000,10000
1273,-20000,10000
1274,-20000,10000
1275,-20000,10000
1276,-20000,10000
1277,-20000,10000
1278,-19992,9998
1279,-20000,10000
1280,-20000,10000
1281,-20000,10000
1282,-20000,10000
1283,-20000,10000
1284,-20000,10000
1285,-20000,10000
1286,-20000,10000
1287,-20000,10000
1288,-20000,10000
1289,-20000,10000
1290,-20000,10000
1291,-20000,10000
1292,-20000,10000
1293,-20000,10000
1294,-20000,10000
1295,-20000,10000
1296,-20000,10000
1297,-20000,10000
1298,-20000,10000
1299,-20000,10000
1300,-20000,10000
1301,-20000,10000
1302,-20000,10000
1303,-20000,10000
1304,-20000,10000
1305,-19992,9998
1306,-20000,10000
1307,-20000,10000
1308,-20000,10000
1309,-20000,10000
1310,-20000,10000
1311,-20000,10000
1312,-20000,10000
1313,-20000,10000
1314,-20000,10000
1315,-20000,10000
1316,-20000,10000
1317,-20000,10000
1318,-20000,10000
1319,-20000,10000
1320,-20000,10000
1321,-20000,10000
1322,-20000,10000
1323,-20000,10000
1324,-20000,10000
1325,-20000,10000
1326,-20000,10000
1327,-20000,10000
1328,-20000,10000
1329,-20000,10000
1330,-20000,10000
1331,-20000,10000
1332,-20000,10000
1333,-20000,10000
1334,-20000,10000
1335,-20000,10000
1336,-20000,10000
1337,-20000,10000
1338,-20000,10000
1339,-20000,10000
1340,-20000,10000
1341,-20000,10000
1342,-20000,10000
1343,-20000,10000
1344,-20000,10000
1345,-20000,10000
1346,-20000,10000
1347,-20000,10000
1348,-20000,10000
1349,-20000,10000
1350,-20000,10000
1351,-20000,10000
1352,-20000,10000
1353,-20000,10000
1354,-20000,10000
1355,-20000,10000
1356,-20000,10000
1357,-20000,10000
1358,-20000,10000
1359,-20000,10000
1360,-20000,10000
1361,-20000,10000
1362,-20000,10000
1363,-20000,10000
1364,-19992,9998
1365,-20000,10000
1366,-20000,10000
1367,-20000,10000
1368,-19992,9998
1369,-19992,9998
1370,-19992,9998
1371,-20000,10000
1372,-20000,10000
1373,-20000,10000
1374,-20000,10000
1375,-20000,10000
1376,-20000,10000
1377,-20000,10000
1378,-20000,10000
1379,-20000,10000
1380,-20000,10000
1381,-20000,10000
1382,-20000,10000
1383,-20000,10000
1384,-20000,10000
1385,-20000,10000
1386,-20000,10000
1387,-20000,10000
1388,-20000,10000
1389,-20000,10000
1390,-20000,10000
1391,-20000,10000
1392,-20000,10000
1393,-20000,10000
1394,-20000,10000
1395,-20000,10000
1396,-20000,10000
1397,-20000,10000
1398,-20000,10000
1399,-20000,10000
1400,-20000,10000
1401,-20000,10000
1402,-20000,10000
1403,-20000,10000
1404,-20000,10000
1405,-20000,10000
1406,-20000,10000
1407,-20000,10000
1408,-20000,10000
1409,-20000,10000
1410,-20000,10000
1411,-20000,10000
1412,-20000,10000
1413,-20000,10000
1414,-20000,10000
1415,-20000,10000
1416,-20000,10000
1417,-20000,10000
1418,-20000,10000
1419,-20000,10000
1420,-20000,10000
1421,-20000,10000
1422,-20000,10000
1423,-20000,10000
1424,-20000,10000
1425,-20000,10000
1426,-20000,10000
1427,-20000,10000
1428,-19992,9998
1429,-19992,9998
1430,-19992,9998
1431,-20000,10000
1432,-20000,10000
1433,-20000,10000
1434,-20000,10000
1435,-20000,10000
1436,-20000,10000
1437,-20000,10000
1438,-20000,10000
1439,-20000,10000
1440,-19992,9998
1441,-20000,10000
1442,-20000,10000
1443,-20000,10000
1444,-20000,10000
1445,-20000,10000
1446,-20000,10000
1447,-20000,10000
1448,-20000,10000
1449,-20000,10000
1450,-20000,10000
1451,-20000,10000
1452,-20000,10000
1453,-20000,10000
1454,-20000,10000
1455,-20000,10000
1456,-20000,10000
1457,-20000,10000
1458,-20000,10000
1459,-20000,10000
1460,-20000,10000
1461,-20000,10000
1462,-20000,10000
1463,-20000,10000
1464,-20000,10000
1465,-20000,10000
1466,-20000,10000
1467,-20000,10000
1468,-20000,10000
1469,-20000,10000
1470,-20000,10000
1471,-20000,10000
1472,-20000,10000
1473,-19992,9998
1474,-20000,10000
1475,-20000,10000
1476,-20000,10000
1477,-20000,10000
1478,-20000,10000
1479,-20000,10000
1480,-20000,10000
1481,-20000,10000
1482,-20000,10000
1483,-20000,10000
1484,-20000,10000
1485,-20000,10000
1486,-20000,10000
1487,-20000,10000
1488,-20000,10000
1489,-20000,10000
1490,-20000,10000
1491,-20000,10000
1492,-20000,10000
1493,-20000,10000
1494,-20000,10000
1495,-20000,10000
1496,-20000,10000
1497,-20000,10000
1498,-20000,10000
1499,-20000,10000
